source,settlementDate,settlementPeriod,periodStartUTC,systemBuyPriceGBPperMWh,systemSellPriceGBPperMWh,netImbalanceVolumeMWh,fetchedAtUTC
Elexon BMRS System Prices,2021-01-01,17,2021-01-01T08:00:00Z,29.07,29.07,-338.68,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,18,2021-01-01T08:30:00Z,6.00,6.00,-171.35,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,19,2021-01-01T09:00:00Z,71.45,71.45,33.93,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,20,2021-01-01T09:30:00Z,28.00,28.00,-109.38,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,21,2021-01-01T10:00:00Z,38.00,38.00,-156.89,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,22,2021-01-01T10:30:00Z,38.00,38.00,-246.33,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,23,2021-01-01T11:00:00Z,73.00,73.00,120.90,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,24,2021-01-01T11:30:00Z,75.00,75.00,174.12,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,25,2021-01-01T12:00:00Z,75.00,75.00,228.44,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,26,2021-01-01T12:30:00Z,73.00,73.00,20.84,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,27,2021-01-01T13:00:00Z,75.00,75.00,186.53,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,28,2021-01-01T13:30:00Z,82.50,82.50,472.05,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,29,2021-01-01T14:00:00Z,82.50,82.50,398.12,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,30,2021-01-01T14:30:00Z,82.50,82.50,296.76,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,31,2021-01-01T15:00:00Z,84.90,84.90,190.81,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,32,2021-01-01T15:30:00Z,85.00,85.00,242.48,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,33,2021-01-01T16:00:00Z,84.90,84.90,91.98,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,34,2021-01-01T16:30:00Z,87.00,87.00,663.40,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,35,2021-01-01T17:00:00Z,94.95,94.95,1019.14,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,36,2021-01-01T17:30:00Z,90.00,90.00,922.17,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,37,2021-01-01T18:00:00Z,87.00,87.00,662.27,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,38,2021-01-01T18:30:00Z,87.00,87.00,385.72,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,39,2021-01-01T19:00:00Z,87.00,87.00,585.73,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,40,2021-01-01T19:30:00Z,87.00,87.00,299.72,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,41,2021-01-01T20:00:00Z,87.00,87.00,183.85,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,42,2021-01-01T20:30:00Z,74.80,74.80,135.25,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,43,2021-01-01T21:00:00Z,74.80,74.80,271.93,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,44,2021-01-01T21:30:00Z,39.30,39.30,-7.18,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,45,2021-01-01T22:00:00Z,39.30,39.30,-90.24,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,46,2021-01-01T22:30:00Z,68.00,68.00,94.57,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,47,2021-01-01T23:00:00Z,39.20,39.20,-312.23,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-01,48,2021-01-01T23:30:00Z,39.30,39.30,-83.05,2026-05-26T02:09:23.370650Z
Elexon BMRS System Prices,2021-01-02,1,2021-01-02T00:00:00Z,39.31,39.31,-42.42,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,2,2021-01-02T00:30:00Z,68.00,68.00,158.79,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,3,2021-01-02T01:00:00Z,68.00,68.00,219.61,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,4,2021-01-02T01:30:00Z,68.00,68.00,128.97,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,5,2021-01-02T02:00:00Z,32.77,32.77,-133.94,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,6,2021-01-02T02:30:00Z,6.00,6.00,-271.33,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,7,2021-01-02T03:00:00Z,66.00,66.00,104.09,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,8,2021-01-02T03:30:00Z,65.95,65.95,93.80,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,9,2021-01-02T04:00:00Z,66.00,66.00,236.01,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,10,2021-01-02T04:30:00Z,65.95,65.95,92.88,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,11,2021-01-02T05:00:00Z,66.00,66.00,215.38,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,12,2021-01-02T05:30:00Z,65.95,65.95,110.13,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,13,2021-01-02T06:00:00Z,37.17,37.17,-93.29,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,14,2021-01-02T06:30:00Z,39.20,39.20,-32.96,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,15,2021-01-02T07:00:00Z,39.30,39.30,-83.24,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,16,2021-01-02T07:30:00Z,39.20,39.20,-276.92,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,17,2021-01-02T08:00:00Z,39.30,39.30,-303.09,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,18,2021-01-02T08:30:00Z,39.30,39.30,-129.04,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,19,2021-01-02T09:00:00Z,39.30,39.30,-191.28,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,20,2021-01-02T09:30:00Z,39.30,39.30,-237.03,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,21,2021-01-02T10:00:00Z,39.30,39.30,-212.07,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,22,2021-01-02T10:30:00Z,39.55,39.55,-14.20,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,23,2021-01-02T11:00:00Z,39.60,39.60,-60.91,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,24,2021-01-02T11:30:00Z,84.50,84.50,105.16,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,25,2021-01-02T12:00:00Z,85.92,85.92,479.87,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,26,2021-01-02T12:30:00Z,87.20,87.20,463.96,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,27,2021-01-02T13:00:00Z,85.00,85.00,422.80,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,28,2021-01-02T13:30:00Z,75.00,75.00,257.07,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,29,2021-01-02T14:00:00Z,74.00,74.00,112.66,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,30,2021-01-02T14:30:00Z,40.51,40.51,-173.65,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,31,2021-01-02T15:00:00Z,40.51,40.51,-26.00,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,32,2021-01-02T15:30:00Z,90.00,90.00,98.73,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,33,2021-01-02T16:00:00Z,94.00,94.00,175.88,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,34,2021-01-02T16:30:00Z,145.00,145.00,501.90,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,35,2021-01-02T17:00:00Z,145.00,145.00,572.85,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,36,2021-01-02T17:30:00Z,145.00,145.00,568.41,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,37,2021-01-02T18:00:00Z,93.50,93.50,246.53,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,38,2021-01-02T18:30:00Z,41.01,41.01,-9.43,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,39,2021-01-02T19:00:00Z,85.00,85.00,64.76,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,40,2021-01-02T19:30:00Z,41.01,41.01,-388.31,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,41,2021-01-02T20:00:00Z,41.01,41.01,-224.19,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,42,2021-01-02T20:30:00Z,41.05,41.05,-202.15,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,43,2021-01-02T21:00:00Z,42.00,42.00,-10.61,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,44,2021-01-02T21:30:00Z,74.00,74.00,188.71,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,45,2021-01-02T22:00:00Z,72.50,72.50,71.10,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,46,2021-01-02T22:30:00Z,41.70,41.70,-111.71,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,47,2021-01-02T23:00:00Z,72.50,72.50,270.05,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-02,48,2021-01-02T23:30:00Z,72.50,72.50,561.17,2026-05-26T02:09:24.041468Z
Elexon BMRS System Prices,2021-01-03,1,2021-01-03T00:00:00Z,68.00,68.00,273.25,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,2,2021-01-03T00:30:00Z,72.50,72.50,481.01,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,3,2021-01-03T01:00:00Z,72.50,72.50,562.75,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,4,2021-01-03T01:30:00Z,72.50,72.50,469.89,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,5,2021-01-03T02:00:00Z,72.40,72.40,270.50,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,6,2021-01-03T02:30:00Z,68.00,68.00,194.94,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,7,2021-01-03T03:00:00Z,62.00,62.00,81.61,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,8,2021-01-03T03:30:00Z,6.00,6.00,-182.99,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,9,2021-01-03T04:00:00Z,6.00,6.00,-238.67,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,10,2021-01-03T04:30:00Z,6.00,6.00,-303.87,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,11,2021-01-03T05:00:00Z,68.99,68.99,250.12,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,12,2021-01-03T05:30:00Z,68.99,68.99,327.28,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,13,2021-01-03T06:00:00Z,68.99,68.99,220.74,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,14,2021-01-03T06:30:00Z,68.00,68.00,108.05,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,15,2021-01-03T07:00:00Z,20.10,20.10,-159.62,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,16,2021-01-03T07:30:00Z,20.10,20.10,-265.18,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,17,2021-01-03T08:00:00Z,40.00,40.00,-215.24,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,18,2021-01-03T08:30:00Z,6.00,6.00,-167.90,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,19,2021-01-03T09:00:00Z,0.00,0.00,-734.44,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,20,2021-01-03T09:30:00Z,6.00,6.00,-158.36,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,21,2021-01-03T10:00:00Z,20.00,20.00,-356.23,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,22,2021-01-03T10:30:00Z,21.00,21.00,-144.69,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,23,2021-01-03T11:00:00Z,64.90,64.90,2.36,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,24,2021-01-03T11:30:00Z,74.50,74.50,191.93,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,25,2021-01-03T12:00:00Z,83.50,83.50,458.65,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,26,2021-01-03T12:30:00Z,74.50,74.50,331.00,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,27,2021-01-03T13:00:00Z,73.75,73.75,216.89,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,28,2021-01-03T13:30:00Z,73.75,73.75,50.61,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,29,2021-01-03T14:00:00Z,73.75,73.75,151.17,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,30,2021-01-03T14:30:00Z,40.37,40.37,-67.64,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,31,2021-01-03T15:00:00Z,42.75,42.75,-263.79,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,32,2021-01-03T15:30:00Z,42.75,42.75,-324.02,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,33,2021-01-03T16:00:00Z,42.80,42.80,-32.56,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,34,2021-01-03T16:30:00Z,95.54,95.54,306.24,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,35,2021-01-03T17:00:00Z,95.54,95.54,291.69,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,36,2021-01-03T17:30:00Z,92.66,92.66,138.58,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,37,2021-01-03T18:00:00Z,92.66,92.66,142.82,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,38,2021-01-03T18:30:00Z,87.54,87.54,7.61,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,39,2021-01-03T19:00:00Z,42.15,42.15,-50.64,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,40,2021-01-03T19:30:00Z,42.05,42.05,-547.66,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,41,2021-01-03T20:00:00Z,42.15,42.15,-371.19,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,42,2021-01-03T20:30:00Z,42.50,42.50,-61.04,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,43,2021-01-03T21:00:00Z,71.00,71.00,134.38,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,44,2021-01-03T21:30:00Z,71.50,71.50,459.35,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,45,2021-01-03T22:00:00Z,69.50,69.50,244.11,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,46,2021-01-03T22:30:00Z,68.00,68.00,92.13,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,47,2021-01-03T23:00:00Z,68.99,68.99,290.92,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-03,48,2021-01-03T23:30:00Z,65.00,65.00,40.52,2026-05-26T02:09:24.722082Z
Elexon BMRS System Prices,2021-01-04,1,2021-01-04T00:00:00Z,71.00,71.00,218.60,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,2,2021-01-04T00:30:00Z,68.00,68.00,229.51,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,3,2021-01-04T01:00:00Z,65.00,65.00,199.45,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,4,2021-01-04T01:30:00Z,64.99,64.99,126.10,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,5,2021-01-04T02:00:00Z,64.99,64.99,236.82,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,6,2021-01-04T02:30:00Z,64.99,64.99,77.34,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,7,2021-01-04T03:00:00Z,64.99,64.99,348.65,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,8,2021-01-04T03:30:00Z,64.95,64.95,44.71,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,9,2021-01-04T04:00:00Z,64.94,64.94,291.77,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,10,2021-01-04T04:30:00Z,64.94,64.94,141.46,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,11,2021-01-04T05:00:00Z,64.94,64.94,21.42,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,12,2021-01-04T05:30:00Z,65.00,65.00,6.34,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,13,2021-01-04T06:00:00Z,22.50,22.50,-162.85,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,14,2021-01-04T06:30:00Z,0.00,0.00,-518.41,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,15,2021-01-04T07:00:00Z,40.10,40.10,-742.49,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,16,2021-01-04T07:30:00Z,41.50,41.50,-613.77,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,17,2021-01-04T08:00:00Z,42.11,42.11,-77.71,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,18,2021-01-04T08:30:00Z,78.00,78.00,438.83,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,19,2021-01-04T09:00:00Z,70.50,70.50,313.83,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,20,2021-01-04T09:30:00Z,84.50,84.50,464.24,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,21,2021-01-04T10:00:00Z,89.00,89.00,505.27,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,22,2021-01-04T10:30:00Z,88.00,88.00,312.07,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,23,2021-01-04T11:00:00Z,87.40,87.40,215.56,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,24,2021-01-04T11:30:00Z,89.00,89.00,303.82,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,25,2021-01-04T12:00:00Z,90.80,90.80,418.77,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,26,2021-01-04T12:30:00Z,92.00,92.00,542.43,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,27,2021-01-04T13:00:00Z,88.32,88.32,249.27,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,28,2021-01-04T13:30:00Z,76.95,76.95,50.47,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,29,2021-01-04T14:00:00Z,76.95,76.95,86.02,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,30,2021-01-04T14:30:00Z,94.00,94.00,63.73,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,31,2021-01-04T15:00:00Z,95.00,95.00,155.46,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,32,2021-01-04T15:30:00Z,88.10,88.10,21.35,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,33,2021-01-04T16:00:00Z,43.84,43.84,-262.78,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,34,2021-01-04T16:30:00Z,43.90,43.90,-338.92,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,35,2021-01-04T17:00:00Z,43.91,43.91,-186.81,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,36,2021-01-04T17:30:00Z,43.91,43.91,-255.97,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,37,2021-01-04T18:00:00Z,43.95,43.95,-353.75,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,38,2021-01-04T18:30:00Z,44.10,44.10,-394.92,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,39,2021-01-04T19:00:00Z,44.20,44.20,-68.21,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,40,2021-01-04T19:30:00Z,44.35,44.35,-179.05,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,41,2021-01-04T20:00:00Z,43.10,43.10,-516.68,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,42,2021-01-04T20:30:00Z,44.07,44.07,-330.51,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,43,2021-01-04T21:00:00Z,78.00,78.00,295.05,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,44,2021-01-04T21:30:00Z,78.00,78.00,450.14,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,45,2021-01-04T22:00:00Z,76.95,76.95,277.48,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,46,2021-01-04T22:30:00Z,77.00,77.00,434.29,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,47,2021-01-04T23:00:00Z,44.51,44.51,-185.22,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-04,48,2021-01-04T23:30:00Z,7.50,7.50,-311.82,2026-05-26T02:09:25.429426Z
Elexon BMRS System Prices,2021-01-05,1,2021-01-05T00:00:00Z,44.00,44.00,-181.65,2026-05-26T02:09:26.089435Z
Elexon BMRS System Prices,2021-01-05,2,2021-01-05T00:30:00Z,67.99,67.99,164.91,2026-05-26T02:09:26.089435Z
Elexon BMRS System Prices,2021-01-05,3,2021-01-05T01:00:00Z,52.09,52.09,-14.30,2026-05-26T02:09:26.089435Z
Elexon BMRS System Prices,2021-01-05,4,2021-01-05T01:30:00Z,67.95,67.95,97.11,2026-05-26T02:09:26.089435Z
Elexon BMRS System Prices,2021-01-05,5,2021-01-05T02:00:00Z,67.00,67.00,155.13,2026-05-26T02:09:26.089435Z
Elexon BMRS System Prices,2021-01-05,6,2021-01-05T02:30:00Z,44.50,44.50,-8.84,2026-05-26T02:09:26.089435Z
Elexon BMRS System Prices,2021-01-05,7,2021-01-05T03:00:00Z,65.00,65.00,50.44,2026-05-26T02:09:26.089435Z
Elexon BMRS System Prices,2021-01-05,8,2021-01-05T03:30:00Z,49.46,49.46,-119.18,2026-05-26T02:09:26.089435Z
Elexon BMRS System Prices,2021-01-05,9,2021-01-05T04:00:00Z,50.31,50.31,-37.21,2026-05-26T02:09:26.089435Z
Elexon BMRS System Prices,2021-01-05,10,2021-01-05T04:30:00Z,48.88,48.88,-43.52,2026-05-26T02:09:26.089435Z
Elexon BMRS System Prices,2021-01-05,11,2021-01-05T05:00:00Z,43.50,43.50,-257.08,2026-05-26T02:09:26.089435Z
Elexon BMRS System Prices,2021-01-05,12,2021-01-05T05:30:00Z,7.50,7.50,-254.91,2026-05-26T02:09:26.089435Z
Elexon BMRS System Prices,2021-01-05,13,2021-01-05T06:00:00Z,44.51,44.51,-20.83,2026-05-26T02:09:26.089435Z
