source,settlementDate,settlementPeriod,periodStartUTC,systemBuyPriceGBPperMWh,systemSellPriceGBPperMWh,netImbalanceVolumeMWh,fetchedAtUTC
Elexon BMRS System Prices,2023-01-01,1,2023-01-01T00:00:00Z,-8.07,-8.07,-102.66,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,2,2023-01-01T00:30:00Z,200.00,200.00,351.60,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,3,2023-01-01T01:00:00Z,199.00,199.00,13.48,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,4,2023-01-01T01:30:00Z,-17.14,-17.14,-353.67,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,5,2023-01-01T02:00:00Z,-32.61,-32.61,-372.59,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,6,2023-01-01T02:30:00Z,-44.00,-44.00,-687.87,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,7,2023-01-01T03:00:00Z,-44.00,-44.00,-674.16,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,8,2023-01-01T03:30:00Z,-48.04,-48.04,-750.19,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,9,2023-01-01T04:00:00Z,-43.98,-43.98,-533.35,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,10,2023-01-01T04:30:00Z,-17.74,-17.74,-219.69,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,11,2023-01-01T05:00:00Z,-32.61,-32.61,-219.68,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,12,2023-01-01T05:30:00Z,-44.00,-44.00,-474.05,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,13,2023-01-01T06:00:00Z,-43.98,-43.98,-531.75,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,14,2023-01-01T06:30:00Z,-42.91,-42.91,-468.00,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,15,2023-01-01T07:00:00Z,-45.00,-45.00,-417.03,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,16,2023-01-01T07:30:00Z,-43.18,-43.18,-334.81,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,17,2023-01-01T08:00:00Z,-39.70,-39.70,-582.30,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,18,2023-01-01T08:30:00Z,-31.61,-31.61,-205.53,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,19,2023-01-01T09:00:00Z,200.00,200.00,63.35,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,20,2023-01-01T09:30:00Z,200.00,200.00,71.31,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,21,2023-01-01T10:00:00Z,200.00,200.00,236.41,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,22,2023-01-01T10:30:00Z,204.00,204.00,388.72,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,23,2023-01-01T11:00:00Z,200.00,200.00,60.75,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,24,2023-01-01T11:30:00Z,204.00,204.00,125.36,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,25,2023-01-01T12:00:00Z,204.00,204.00,282.14,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,26,2023-01-01T12:30:00Z,202.00,202.00,30.93,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,27,2023-01-01T13:00:00Z,204.00,204.00,22.36,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,28,2023-01-01T13:30:00Z,200.00,200.00,5.34,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,29,2023-01-01T14:00:00Z,202.00,202.00,96.74,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,30,2023-01-01T14:30:00Z,204.50,204.50,74.77,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,31,2023-01-01T15:00:00Z,237.23,237.23,337.15,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,32,2023-01-01T15:30:00Z,265.00,265.00,423.58,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,33,2023-01-01T16:00:00Z,250.00,250.00,319.50,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,34,2023-01-01T16:30:00Z,250.00,250.00,363.22,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,35,2023-01-01T17:00:00Z,265.00,265.00,280.17,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,36,2023-01-01T17:30:00Z,265.00,265.00,297.90,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,37,2023-01-01T18:00:00Z,250.00,250.00,185.84,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,38,2023-01-01T18:30:00Z,50.00,50.00,-29.69,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,39,2023-01-01T19:00:00Z,250.00,250.00,181.84,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,40,2023-01-01T19:30:00Z,250.00,250.00,86.82,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,41,2023-01-01T20:00:00Z,230.00,230.00,118.99,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,42,2023-01-01T20:30:00Z,217.00,217.00,152.51,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,43,2023-01-01T21:00:00Z,230.00,230.00,301.15,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,44,2023-01-01T21:30:00Z,217.00,217.00,133.20,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,45,2023-01-01T22:00:00Z,42.00,42.00,-15.06,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,46,2023-01-01T22:30:00Z,290.00,290.00,149.12,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,47,2023-01-01T23:00:00Z,236.00,236.00,389.17,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-01,48,2023-01-01T23:30:00Z,151.35,151.35,248.10,2026-05-26T02:00:55.061202Z
Elexon BMRS System Prices,2023-01-02,1,2023-01-02T00:00:00Z,172.68,172.68,171.68,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,2,2023-01-02T00:30:00Z,182.34,182.34,9.14,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,3,2023-01-02T01:00:00Z,42.00,42.00,-364.93,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,4,2023-01-02T01:30:00Z,42.00,42.00,-678.60,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,5,2023-01-02T02:00:00Z,42.00,42.00,-578.09,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,6,2023-01-02T02:30:00Z,15.00,15.00,-660.08,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,7,2023-01-02T03:00:00Z,0.00,0.00,-874.57,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,8,2023-01-02T03:30:00Z,-66.55,-66.55,-1267.29,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,9,2023-01-02T04:00:00Z,-95.71,-95.71,-1283.80,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,10,2023-01-02T04:30:00Z,-88.00,-88.00,-1114.60,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,11,2023-01-02T05:00:00Z,-60.00,-60.00,-971.24,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,12,2023-01-02T05:30:00Z,-50.00,-50.00,-775.88,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,13,2023-01-02T06:00:00Z,0.10,0.10,-396.25,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,14,2023-01-02T06:30:00Z,10.00,10.00,-467.31,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,15,2023-01-02T07:00:00Z,10.00,10.00,-690.15,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,16,2023-01-02T07:30:00Z,10.00,10.00,-710.56,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,17,2023-01-02T08:00:00Z,-60.00,-60.00,-556.12,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,18,2023-01-02T08:30:00Z,10.21,10.21,-210.93,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,19,2023-01-02T09:00:00Z,10.21,10.21,-292.04,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,20,2023-01-02T09:30:00Z,10.21,10.21,-194.13,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,21,2023-01-02T10:00:00Z,11.00,11.00,-421.01,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,22,2023-01-02T10:30:00Z,50.00,50.00,-195.81,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,23,2023-01-02T11:00:00Z,15.00,15.00,-90.89,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,24,2023-01-02T11:30:00Z,15.00,15.00,-254.85,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,25,2023-01-02T12:00:00Z,18.00,18.00,-542.60,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,26,2023-01-02T12:30:00Z,37.91,37.91,-215.46,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,27,2023-01-02T13:00:00Z,220.00,220.00,59.66,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,28,2023-01-02T13:30:00Z,220.00,220.00,36.64,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,29,2023-01-02T14:00:00Z,60.00,60.00,-86.25,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,30,2023-01-02T14:30:00Z,220.00,220.00,89.45,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,31,2023-01-02T15:00:00Z,220.00,220.00,91.91,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,32,2023-01-02T15:30:00Z,229.00,229.00,21.74,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,33,2023-01-02T16:00:00Z,229.00,229.00,49.03,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,34,2023-01-02T16:30:00Z,300.00,300.00,475.03,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,35,2023-01-02T17:00:00Z,300.00,300.00,620.03,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,36,2023-01-02T17:30:00Z,300.00,300.00,685.88,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,37,2023-01-02T18:00:00Z,300.00,300.00,484.95,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,38,2023-01-02T18:30:00Z,250.00,250.00,167.55,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,39,2023-01-02T19:00:00Z,229.00,229.00,70.42,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,40,2023-01-02T19:30:00Z,258.50,258.50,264.71,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,41,2023-01-02T20:00:00Z,229.00,229.00,65.86,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,42,2023-01-02T20:30:00Z,65.10,65.10,-12.72,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,43,2023-01-02T21:00:00Z,210.00,210.00,40.53,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,44,2023-01-02T21:30:00Z,65.00,65.00,-134.76,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,45,2023-01-02T22:00:00Z,65.16,65.16,-107.10,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,46,2023-01-02T22:30:00Z,65.00,65.00,-282.41,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,47,2023-01-02T23:00:00Z,228.50,228.50,518.84,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-02,48,2023-01-02T23:30:00Z,89.88,89.88,-143.48,2026-05-26T02:00:55.758694Z
Elexon BMRS System Prices,2023-01-03,1,2023-01-03T00:00:00Z,213.00,213.00,70.98,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,2,2023-01-03T00:30:00Z,215.00,215.00,358.06,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,3,2023-01-03T01:00:00Z,212.00,212.00,377.29,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,4,2023-01-03T01:30:00Z,212.00,212.00,199.94,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,5,2023-01-03T02:00:00Z,212.00,212.00,299.83,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,6,2023-01-03T02:30:00Z,212.00,212.00,230.22,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,7,2023-01-03T03:00:00Z,215.00,215.00,317.07,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,8,2023-01-03T03:30:00Z,205.00,205.00,87.36,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,9,2023-01-03T04:00:00Z,212.00,212.00,316.60,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,10,2023-01-03T04:30:00Z,205.00,205.00,129.09,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,11,2023-01-03T05:00:00Z,228.50,228.50,507.40,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,12,2023-01-03T05:30:00Z,215.00,215.00,362.70,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,13,2023-01-03T06:00:00Z,205.00,205.00,229.97,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,14,2023-01-03T06:30:00Z,140.00,140.00,-2.71,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,15,2023-01-03T07:00:00Z,20.00,20.00,-369.26,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,16,2023-01-03T07:30:00Z,60.00,60.00,-137.03,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,17,2023-01-03T08:00:00Z,215.00,215.00,233.49,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,18,2023-01-03T08:30:00Z,215.00,215.00,160.18,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,19,2023-01-03T09:00:00Z,215.00,215.00,70.34,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,20,2023-01-03T09:30:00Z,70.00,70.00,-45.13,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,21,2023-01-03T10:00:00Z,215.00,215.00,11.81,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,22,2023-01-03T10:30:00Z,215.00,215.00,71.62,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,23,2023-01-03T11:00:00Z,35.00,35.00,-147.82,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,24,2023-01-03T11:30:00Z,214.00,214.00,30.63,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,25,2023-01-03T12:00:00Z,213.00,213.00,89.22,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,26,2023-01-03T12:30:00Z,213.00,213.00,70.39,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,27,2023-01-03T13:00:00Z,213.00,213.00,40.83,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,28,2023-01-03T13:30:00Z,214.00,214.00,140.42,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,29,2023-01-03T14:00:00Z,214.00,214.00,211.12,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,30,2023-01-03T14:30:00Z,229.50,229.50,152.78,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,31,2023-01-03T15:00:00Z,61.60,61.60,-45.74,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,32,2023-01-03T15:30:00Z,225.00,225.00,41.95,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,33,2023-01-03T16:00:00Z,37.00,37.00,-96.40,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,34,2023-01-03T16:30:00Z,40.00,40.00,-83.61,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,35,2023-01-03T17:00:00Z,40.00,40.00,-4.02,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,36,2023-01-03T17:30:00Z,225.00,225.00,86.71,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,37,2023-01-03T18:00:00Z,225.00,225.00,55.42,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,38,2023-01-03T18:30:00Z,225.00,225.00,38.93,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,39,2023-01-03T19:00:00Z,219.50,219.50,136.34,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,40,2023-01-03T19:30:00Z,36.00,36.00,-74.17,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,41,2023-01-03T20:00:00Z,106.78,106.78,-113.32,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,42,2023-01-03T20:30:00Z,200.00,200.00,95.70,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,43,2023-01-03T21:00:00Z,200.00,200.00,146.46,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,44,2023-01-03T21:30:00Z,87.69,87.69,-161.32,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,45,2023-01-03T22:00:00Z,200.00,200.00,149.99,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,46,2023-01-03T22:30:00Z,40.27,40.27,-108.89,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,47,2023-01-03T23:00:00Z,12.69,12.69,-230.32,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-03,48,2023-01-03T23:30:00Z,-5.00,-5.00,-731.29,2026-05-26T02:00:56.464662Z
Elexon BMRS System Prices,2023-01-04,1,2023-01-04T00:00:00Z,-15.00,-15.00,-648.30,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,2,2023-01-04T00:30:00Z,-1.19,-1.19,-429.97,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,3,2023-01-04T01:00:00Z,-21.47,-21.47,-295.07,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,4,2023-01-04T01:30:00Z,-21.60,-21.60,-393.24,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,5,2023-01-04T02:00:00Z,-34.57,-34.57,-305.67,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,6,2023-01-04T02:30:00Z,-43.87,-43.87,-591.46,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,7,2023-01-04T03:00:00Z,-51.84,-51.84,-797.71,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,8,2023-01-04T03:30:00Z,-54.00,-54.00,-979.66,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,9,2023-01-04T04:00:00Z,-51.05,-51.05,-717.44,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,10,2023-01-04T04:30:00Z,-59.00,-59.00,-1057.68,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,11,2023-01-04T05:00:00Z,0.00,0.00,-639.23,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,12,2023-01-04T05:30:00Z,1.00,1.00,-516.68,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,13,2023-01-04T06:00:00Z,18.31,18.31,-720.85,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,14,2023-01-04T06:30:00Z,34.35,34.35,-369.97,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,15,2023-01-04T07:00:00Z,70.88,70.88,-872.22,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,16,2023-01-04T07:30:00Z,81.00,81.00,-505.63,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,17,2023-01-04T08:00:00Z,11.00,11.00,-322.69,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,18,2023-01-04T08:30:00Z,10.00,10.00,-389.88,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,19,2023-01-04T09:00:00Z,10.00,10.00,-586.52,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,20,2023-01-04T09:30:00Z,10.00,10.00,-489.90,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,21,2023-01-04T10:00:00Z,11.75,11.75,-182.94,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,22,2023-01-04T10:30:00Z,11.75,11.75,-169.49,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,23,2023-01-04T11:00:00Z,25.00,25.00,-4.41,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,24,2023-01-04T11:30:00Z,11.75,11.75,-247.34,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,25,2023-01-04T12:00:00Z,11.75,11.75,-205.98,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,26,2023-01-04T12:30:00Z,12.50,12.50,-107.40,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,27,2023-01-04T13:00:00Z,192.50,192.50,106.55,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,28,2023-01-04T13:30:00Z,192.50,192.50,96.09,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,29,2023-01-04T14:00:00Z,20.00,20.00,-42.42,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,30,2023-01-04T14:30:00Z,12.50,12.50,-126.05,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,31,2023-01-04T15:00:00Z,11.75,11.75,-512.51,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,32,2023-01-04T15:30:00Z,12.00,12.00,-399.14,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,33,2023-01-04T16:00:00Z,192.50,192.50,36.28,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,34,2023-01-04T16:30:00Z,192.50,192.50,45.93,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,35,2023-01-04T17:00:00Z,209.00,209.00,163.92,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,36,2023-01-04T17:30:00Z,205.00,205.00,189.38,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,37,2023-01-04T18:00:00Z,195.00,195.00,35.35,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,38,2023-01-04T18:30:00Z,26.00,26.00,-177.78,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,39,2023-01-04T19:00:00Z,194.00,194.00,23.15,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,40,2023-01-04T19:30:00Z,20.10,20.10,-243.11,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,41,2023-01-04T20:00:00Z,26.00,26.00,-189.68,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,42,2023-01-04T20:30:00Z,185.00,185.00,22.11,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,43,2023-01-04T21:00:00Z,185.00,185.00,204.51,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,44,2023-01-04T21:30:00Z,185.00,185.00,61.34,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,45,2023-01-04T22:00:00Z,11.75,11.75,-21.19,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,46,2023-01-04T22:30:00Z,0.00,0.00,-227.62,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,47,2023-01-04T23:00:00Z,34.71,34.71,-30.21,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-04,48,2023-01-04T23:30:00Z,28.00,28.00,-152.04,2026-05-26T02:00:57.140869Z
Elexon BMRS System Prices,2023-01-05,1,2023-01-05T00:00:00Z,24.31,24.31,-147.18,2026-05-26T02:00:57.875280Z
Elexon BMRS System Prices,2023-01-05,2,2023-01-05T00:30:00Z,184.00,184.00,241.49,2026-05-26T02:00:57.875280Z
Elexon BMRS System Prices,2023-01-05,3,2023-01-05T01:00:00Z,179.00,179.00,341.57,2026-05-26T02:00:57.875280Z
Elexon BMRS System Prices,2023-01-05,4,2023-01-05T01:30:00Z,179.00,179.00,269.29,2026-05-26T02:00:57.875280Z
Elexon BMRS System Prices,2023-01-05,5,2023-01-05T02:00:00Z,179.00,179.00,244.22,2026-05-26T02:00:57.875280Z
Elexon BMRS System Prices,2023-01-05,6,2023-01-05T02:30:00Z,174.50,174.50,26.29,2026-05-26T02:00:57.875280Z
Elexon BMRS System Prices,2023-01-05,7,2023-01-05T03:00:00Z,8.90,8.90,-158.99,2026-05-26T02:00:57.875280Z
Elexon BMRS System Prices,2023-01-05,8,2023-01-05T03:30:00Z,6.06,6.06,-179.90,2026-05-26T02:00:57.875280Z
Elexon BMRS System Prices,2023-01-05,9,2023-01-05T04:00:00Z,174.50,174.50,74.23,2026-05-26T02:00:57.875280Z
Elexon BMRS System Prices,2023-01-05,10,2023-01-05T04:30:00Z,180.00,180.00,464.59,2026-05-26T02:00:57.875280Z
Elexon BMRS System Prices,2023-01-05,11,2023-01-05T05:00:00Z,179.00,179.00,163.81,2026-05-26T02:00:57.875280Z
Elexon BMRS System Prices,2023-01-05,12,2023-01-05T05:30:00Z,174.50,174.50,101.87,2026-05-26T02:00:57.875280Z
Elexon BMRS System Prices,2023-01-05,13,2023-01-05T06:00:00Z,180.00,180.00,281.65,2026-05-26T02:00:57.875280Z
