source,settlementDate,settlementPeriod,periodStartUTC,systemBuyPriceGBPperMWh,systemSellPriceGBPperMWh,netImbalanceVolumeMWh,fetchedAtUTC
Elexon BMRS System Prices,2018-01-01,28,2018-01-01T13:30:00Z,65.00,65.00,255.71,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,29,2018-01-01T14:00:00Z,36.84,36.84,-297.82,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,30,2018-01-01T14:30:00Z,35.60,35.60,-468.58,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,31,2018-01-01T15:00:00Z,38.87,38.87,-366.59,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,32,2018-01-01T15:30:00Z,40.05,40.05,-411.63,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,33,2018-01-01T16:00:00Z,38.18,38.18,-420.77,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,34,2018-01-01T16:30:00Z,45.15,45.15,-50.29,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,35,2018-01-01T17:00:00Z,40.08,40.08,-162.36,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,36,2018-01-01T17:30:00Z,41.76,41.76,-132.14,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,37,2018-01-01T18:00:00Z,38.41,38.41,-481.31,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,38,2018-01-01T18:30:00Z,36.64,36.64,-299.03,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,39,2018-01-01T19:00:00Z,59.95,59.95,41.50,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,40,2018-01-01T19:30:00Z,59.95,59.95,35.42,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,41,2018-01-01T20:00:00Z,39.07,39.07,-69.40,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,42,2018-01-01T20:30:00Z,38.08,38.08,-385.71,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,43,2018-01-01T21:00:00Z,38.31,38.31,-245.48,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,44,2018-01-01T21:30:00Z,38.00,38.00,-316.63,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,45,2018-01-01T22:00:00Z,33.52,33.52,-553.89,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,46,2018-01-01T22:30:00Z,30.92,30.92,-750.90,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,47,2018-01-01T23:00:00Z,28.08,28.08,-621.71,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-01,48,2018-01-01T23:30:00Z,24.67,24.67,-775.07,2026-05-26T02:22:15.809116Z
Elexon BMRS System Prices,2018-01-02,1,2018-01-02T00:00:00Z,23.06,23.06,-954.60,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,2,2018-01-02T00:30:00Z,25.00,25.00,-518.88,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,3,2018-01-02T01:00:00Z,22.00,22.00,-376.69,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,4,2018-01-02T01:30:00Z,22.00,22.00,-353.87,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,5,2018-01-02T02:00:00Z,28.22,28.22,-235.69,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,6,2018-01-02T02:30:00Z,59.49,59.49,1.49,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,7,2018-01-02T03:00:00Z,65.00,65.00,349.41,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,8,2018-01-02T03:30:00Z,65.00,65.00,322.35,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,9,2018-01-02T04:00:00Z,62.50,62.50,247.04,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,10,2018-01-02T04:30:00Z,61.75,61.75,158.40,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,11,2018-01-02T05:00:00Z,62.52,62.52,143.12,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,12,2018-01-02T05:30:00Z,64.94,64.94,177.08,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,13,2018-01-02T06:00:00Z,64.94,64.94,152.06,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,14,2018-01-02T06:30:00Z,34.02,34.02,-753.72,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,15,2018-01-02T07:00:00Z,30.07,30.07,-1418.38,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,16,2018-01-02T07:30:00Z,31.22,31.22,-1868.87,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,17,2018-01-02T08:00:00Z,31.50,31.50,-1771.13,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,18,2018-01-02T08:30:00Z,33.65,33.65,-1296.93,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,19,2018-01-02T09:00:00Z,35.51,35.51,-922.29,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,20,2018-01-02T09:30:00Z,36.21,36.21,-406.92,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,21,2018-01-02T10:00:00Z,68.50,68.50,148.25,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,22,2018-01-02T10:30:00Z,105.00,105.00,545.79,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,23,2018-01-02T11:00:00Z,68.50,68.50,652.09,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,24,2018-01-02T11:30:00Z,68.50,68.50,509.93,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,25,2018-01-02T12:00:00Z,65.66,65.66,274.62,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,26,2018-01-02T12:30:00Z,39.33,39.33,-5.05,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,27,2018-01-02T13:00:00Z,39.07,39.07,-43.61,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,28,2018-01-02T13:30:00Z,39.07,39.07,-278.79,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,29,2018-01-02T14:00:00Z,39.06,39.06,-236.08,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,30,2018-01-02T14:30:00Z,37.99,37.99,-458.25,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,31,2018-01-02T15:00:00Z,37.21,37.21,-760.25,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,32,2018-01-02T15:30:00Z,37.57,37.57,-770.01,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,33,2018-01-02T16:00:00Z,39.09,39.09,-300.23,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,34,2018-01-02T16:30:00Z,39.12,39.12,-189.29,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,35,2018-01-02T17:00:00Z,40.39,40.39,-74.24,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,36,2018-01-02T17:30:00Z,94.90,94.90,180.31,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,37,2018-01-02T18:00:00Z,94.90,94.90,103.64,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,38,2018-01-02T18:30:00Z,43.74,43.74,-42.22,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,39,2018-01-02T19:00:00Z,39.08,39.08,-428.36,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,40,2018-01-02T19:30:00Z,38.02,38.02,-784.89,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,41,2018-01-02T20:00:00Z,38.00,38.00,-705.69,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,42,2018-01-02T20:30:00Z,37.55,37.55,-718.55,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,43,2018-01-02T21:00:00Z,38.04,38.04,-446.28,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,44,2018-01-02T21:30:00Z,38.16,38.16,-356.80,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,45,2018-01-02T22:00:00Z,37.19,37.19,-465.62,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,46,2018-01-02T22:30:00Z,39.08,39.08,-121.50,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,47,2018-01-02T23:00:00Z,68.00,68.00,167.61,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-02,48,2018-01-02T23:30:00Z,68.00,68.00,206.49,2026-05-26T02:22:16.484048Z
Elexon BMRS System Prices,2018-01-03,1,2018-01-03T00:00:00Z,68.00,68.00,160.42,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,2,2018-01-03T00:30:00Z,68.00,68.00,127.28,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,3,2018-01-03T01:00:00Z,74.00,74.00,123.28,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,4,2018-01-03T01:30:00Z,72.02,72.02,51.94,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,5,2018-01-03T02:00:00Z,36.42,36.42,-33.04,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,6,2018-01-03T02:30:00Z,36.00,36.00,-109.42,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,7,2018-01-03T03:00:00Z,36.42,36.42,-55.13,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,8,2018-01-03T03:30:00Z,74.00,74.00,225.01,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,9,2018-01-03T04:00:00Z,69.14,69.14,207.49,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,10,2018-01-03T04:30:00Z,63.50,63.50,93.09,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,11,2018-01-03T05:00:00Z,63.50,63.50,62.52,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,12,2018-01-03T05:30:00Z,37.32,37.32,-83.23,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,13,2018-01-03T06:00:00Z,63.50,63.50,54.63,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,14,2018-01-03T06:30:00Z,37.00,37.00,-253.50,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,15,2018-01-03T07:00:00Z,37.09,37.09,-564.45,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,16,2018-01-03T07:30:00Z,37.00,37.00,-826.99,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,17,2018-01-03T08:00:00Z,35.83,35.83,-1068.54,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,18,2018-01-03T08:30:00Z,37.10,37.10,-803.96,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,19,2018-01-03T09:00:00Z,37.42,37.42,-570.01,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,20,2018-01-03T09:30:00Z,38.08,38.08,-446.87,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,21,2018-01-03T10:00:00Z,37.00,37.00,-530.70,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,22,2018-01-03T10:30:00Z,37.04,37.04,-527.07,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,23,2018-01-03T11:00:00Z,36.00,36.00,-630.65,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,24,2018-01-03T11:30:00Z,37.00,37.00,-578.15,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,25,2018-01-03T12:00:00Z,39.40,39.40,-92.14,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,26,2018-01-03T12:30:00Z,38.50,38.50,-89.03,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,27,2018-01-03T13:00:00Z,38.19,38.19,-225.34,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,28,2018-01-03T13:30:00Z,38.00,38.00,-279.60,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,29,2018-01-03T14:00:00Z,39.50,39.50,-104.63,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,30,2018-01-03T14:30:00Z,68.50,68.50,38.01,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,31,2018-01-03T15:00:00Z,40.10,40.10,-25.39,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,32,2018-01-03T15:30:00Z,92.06,92.06,21.01,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,33,2018-01-03T16:00:00Z,38.55,38.55,-318.57,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,34,2018-01-03T16:30:00Z,92.06,92.06,61.94,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,35,2018-01-03T17:00:00Z,98.16,98.16,181.39,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,36,2018-01-03T17:30:00Z,98.16,98.16,272.17,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,37,2018-01-03T18:00:00Z,98.16,98.16,210.45,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,38,2018-01-03T18:30:00Z,39.30,39.30,-199.03,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,39,2018-01-03T19:00:00Z,38.60,38.60,-160.29,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,40,2018-01-03T19:30:00Z,38.20,38.20,-395.80,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,41,2018-01-03T20:00:00Z,38.88,38.88,-39.05,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,42,2018-01-03T20:30:00Z,38.19,38.19,-292.26,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,43,2018-01-03T21:00:00Z,38.60,38.60,-55.88,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,44,2018-01-03T21:30:00Z,40.00,40.00,-11.08,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,45,2018-01-03T22:00:00Z,36.00,36.00,-324.43,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,46,2018-01-03T22:30:00Z,36.00,36.00,-596.70,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,47,2018-01-03T23:00:00Z,28.73,28.73,-617.81,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-03,48,2018-01-03T23:30:00Z,34.67,34.67,-374.11,2026-05-26T02:22:17.149703Z
Elexon BMRS System Prices,2018-01-04,1,2018-01-04T00:00:00Z,37.00,37.00,-179.95,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,2,2018-01-04T00:30:00Z,57.50,57.50,14.78,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,3,2018-01-04T01:00:00Z,35.32,35.32,-256.33,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,4,2018-01-04T01:30:00Z,35.00,35.00,-363.59,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,5,2018-01-04T02:00:00Z,36.01,36.01,-316.20,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,6,2018-01-04T02:30:00Z,36.01,36.01,-162.76,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,7,2018-01-04T03:00:00Z,35.60,35.60,-340.60,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,8,2018-01-04T03:30:00Z,35.89,35.89,-160.15,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,9,2018-01-04T04:00:00Z,36.18,36.18,-77.73,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,10,2018-01-04T04:30:00Z,35.33,35.33,-181.97,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,11,2018-01-04T05:00:00Z,36.01,36.01,-241.44,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,12,2018-01-04T05:30:00Z,35.92,35.92,-293.80,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,13,2018-01-04T06:00:00Z,35.00,35.00,-542.64,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,14,2018-01-04T06:30:00Z,28.00,28.00,-972.63,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,15,2018-01-04T07:00:00Z,4.64,4.64,-1177.69,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,16,2018-01-04T07:30:00Z,36.00,36.00,-1334.82,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,17,2018-01-04T08:00:00Z,36.00,36.00,-600.02,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,18,2018-01-04T08:30:00Z,36.47,36.47,-646.04,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,19,2018-01-04T09:00:00Z,38.41,38.41,-476.85,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,20,2018-01-04T09:30:00Z,39.70,39.70,-220.83,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,21,2018-01-04T10:00:00Z,40.70,40.70,-94.06,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,22,2018-01-04T10:30:00Z,69.38,69.38,408.96,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,23,2018-01-04T11:00:00Z,69.70,69.70,809.41,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,24,2018-01-04T11:30:00Z,69.49,69.49,514.25,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,25,2018-01-04T12:00:00Z,63.87,63.87,73.00,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,26,2018-01-04T12:30:00Z,36.25,36.25,-347.77,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,27,2018-01-04T13:00:00Z,36.39,36.39,-209.96,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,28,2018-01-04T13:30:00Z,37.29,37.29,-231.35,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,29,2018-01-04T14:00:00Z,39.18,39.18,-7.90,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,30,2018-01-04T14:30:00Z,39.18,39.18,-52.03,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,31,2018-01-04T15:00:00Z,38.55,38.55,-597.49,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,32,2018-01-04T15:30:00Z,38.55,38.55,-795.55,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,33,2018-01-04T16:00:00Z,38.55,38.55,-748.71,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,34,2018-01-04T16:30:00Z,39.05,39.05,-195.48,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,35,2018-01-04T17:00:00Z,101.97,101.97,55.16,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,36,2018-01-04T17:30:00Z,101.97,101.97,97.70,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,37,2018-01-04T18:00:00Z,101.97,101.97,83.97,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,38,2018-01-04T18:30:00Z,38.59,38.59,-189.13,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,39,2018-01-04T19:00:00Z,38.57,38.57,-303.54,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,40,2018-01-04T19:30:00Z,39.48,39.48,-60.86,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,41,2018-01-04T20:00:00Z,39.17,39.17,-142.38,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,42,2018-01-04T20:30:00Z,38.91,38.91,-154.35,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,43,2018-01-04T21:00:00Z,61.00,61.00,56.67,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,44,2018-01-04T21:30:00Z,38.60,38.60,-245.52,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,45,2018-01-04T22:00:00Z,38.54,38.54,-218.00,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,46,2018-01-04T22:30:00Z,37.17,37.17,-110.30,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,47,2018-01-04T23:00:00Z,34.67,34.67,-271.04,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-04,48,2018-01-04T23:30:00Z,61.00,61.00,118.33,2026-05-26T02:22:17.856901Z
Elexon BMRS System Prices,2018-01-05,1,2018-01-05T00:00:00Z,61.00,61.00,112.72,2026-05-26T02:22:18.515716Z
Elexon BMRS System Prices,2018-01-05,2,2018-01-05T00:30:00Z,61.00,61.00,66.70,2026-05-26T02:22:18.515716Z
Elexon BMRS System Prices,2018-01-05,3,2018-01-05T01:00:00Z,49.72,49.72,-12.57,2026-05-26T02:22:18.515716Z
Elexon BMRS System Prices,2018-01-05,4,2018-01-05T01:30:00Z,38.60,38.60,-65.43,2026-05-26T02:22:18.515716Z
Elexon BMRS System Prices,2018-01-05,5,2018-01-05T02:00:00Z,38.56,38.56,-82.64,2026-05-26T02:22:18.515716Z
Elexon BMRS System Prices,2018-01-05,6,2018-01-05T02:30:00Z,38.60,38.60,-132.81,2026-05-26T02:22:18.515716Z
Elexon BMRS System Prices,2018-01-05,7,2018-01-05T03:00:00Z,38.60,38.60,-206.99,2026-05-26T02:22:18.515716Z
Elexon BMRS System Prices,2018-01-05,8,2018-01-05T03:30:00Z,38.60,38.60,-187.52,2026-05-26T02:22:18.515716Z
Elexon BMRS System Prices,2018-01-05,9,2018-01-05T04:00:00Z,38.65,38.65,-59.03,2026-05-26T02:22:18.515716Z
Elexon BMRS System Prices,2018-01-05,10,2018-01-05T04:30:00Z,44.10,44.10,-40.42,2026-05-26T02:22:18.515716Z
Elexon BMRS System Prices,2018-01-05,11,2018-01-05T05:00:00Z,59.49,59.49,22.65,2026-05-26T02:22:18.515716Z
Elexon BMRS System Prices,2018-01-05,12,2018-01-05T05:30:00Z,37.23,37.23,-279.68,2026-05-26T02:22:18.515716Z
