source,settlementDate,settlementPeriod,periodStartUTC,systemBuyPriceGBPperMWh,systemSellPriceGBPperMWh,netImbalanceVolumeMWh,fetchedAtUTC
Elexon BMRS System Prices,2017-01-03,14,2017-01-03T06:30:00Z,38.88,38.88,-537.04,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,15,2017-01-03T07:00:00Z,37.54,37.54,-474.49,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,16,2017-01-03T07:30:00Z,21.00,21.00,-444.58,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,17,2017-01-03T08:00:00Z,33.00,33.00,-411.57,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,18,2017-01-03T08:30:00Z,67.00,67.00,84.08,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,19,2017-01-03T09:00:00Z,68.50,68.50,270.39,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,20,2017-01-03T09:30:00Z,68.50,68.50,262.62,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,21,2017-01-03T10:00:00Z,39.06,39.06,-117.84,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,22,2017-01-03T10:30:00Z,39.19,39.19,-429.24,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,23,2017-01-03T11:00:00Z,39.50,39.50,-731.62,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,24,2017-01-03T11:30:00Z,39.75,39.75,-647.82,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,25,2017-01-03T12:00:00Z,39.75,39.75,-418.26,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,26,2017-01-03T12:30:00Z,39.50,39.50,-326.58,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,27,2017-01-03T13:00:00Z,39.60,39.60,-142.91,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,28,2017-01-03T13:30:00Z,39.66,39.66,-67.99,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,29,2017-01-03T14:00:00Z,39.84,39.84,-41.65,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,30,2017-01-03T14:30:00Z,39.42,39.42,-270.74,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,31,2017-01-03T15:00:00Z,34.05,34.05,-501.86,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,32,2017-01-03T15:30:00Z,5.00,5.00,-802.52,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,33,2017-01-03T16:00:00Z,35.70,35.70,-1157.40,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,34,2017-01-03T16:30:00Z,39.36,39.36,-815.27,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,35,2017-01-03T17:00:00Z,39.65,39.65,-567.63,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,36,2017-01-03T17:30:00Z,39.65,39.65,-519.69,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,37,2017-01-03T18:00:00Z,39.70,39.70,-206.77,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,38,2017-01-03T18:30:00Z,39.65,39.65,-450.86,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,39,2017-01-03T19:00:00Z,40.05,40.05,-110.67,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,40,2017-01-03T19:30:00Z,40.04,40.04,-98.53,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,41,2017-01-03T20:00:00Z,65.00,65.00,272.33,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,42,2017-01-03T20:30:00Z,63.52,63.52,63.33,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,43,2017-01-03T21:00:00Z,39.54,39.54,-128.76,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,44,2017-01-03T21:30:00Z,38.35,38.35,-393.96,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,45,2017-01-03T22:00:00Z,35.06,35.06,-429.27,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,46,2017-01-03T22:30:00Z,34.34,34.34,-925.83,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,47,2017-01-03T23:00:00Z,34.95,34.95,-711.94,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-03,48,2017-01-03T23:30:00Z,34.82,34.82,-644.17,2026-05-26T02:26:34.753681Z
Elexon BMRS System Prices,2017-01-04,1,2017-01-04T00:00:00Z,20.00,20.00,-655.88,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,2,2017-01-04T00:30:00Z,27.59,27.59,-446.90,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,3,2017-01-04T01:00:00Z,23.66,23.66,-565.35,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,4,2017-01-04T01:30:00Z,29.23,29.23,-456.39,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,5,2017-01-04T02:00:00Z,1.50,1.50,-647.28,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,6,2017-01-04T02:30:00Z,1.50,1.50,-465.89,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,7,2017-01-04T03:00:00Z,1.50,1.50,-323.49,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,8,2017-01-04T03:30:00Z,10.74,10.74,-209.47,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,9,2017-01-04T04:00:00Z,14.50,14.50,-145.33,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,10,2017-01-04T04:30:00Z,14.50,14.50,-164.17,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,11,2017-01-04T05:00:00Z,14.50,14.50,-17.15,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,12,2017-01-04T05:30:00Z,50.00,50.00,26.78,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,13,2017-01-04T06:00:00Z,50.00,50.00,123.45,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,14,2017-01-04T06:30:00Z,39.34,39.34,-27.71,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,15,2017-01-04T07:00:00Z,38.52,38.52,-355.08,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,16,2017-01-04T07:30:00Z,39.60,39.60,-143.39,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,17,2017-01-04T08:00:00Z,39.60,39.60,-122.40,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,18,2017-01-04T08:30:00Z,39.50,39.50,-400.06,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,19,2017-01-04T09:00:00Z,40.05,40.05,-63.54,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,20,2017-01-04T09:30:00Z,59.77,59.77,368.15,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,21,2017-01-04T10:00:00Z,72.36,72.36,475.98,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,22,2017-01-04T10:30:00Z,98.04,98.04,488.33,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,23,2017-01-04T11:00:00Z,110.39,110.39,374.55,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,24,2017-01-04T11:30:00Z,72.00,72.00,296.72,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,25,2017-01-04T12:00:00Z,69.00,69.00,28.55,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,26,2017-01-04T12:30:00Z,50.00,50.00,65.86,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,27,2017-01-04T13:00:00Z,53.85,53.85,68.55,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,28,2017-01-04T13:30:00Z,40.00,40.00,-170.59,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,29,2017-01-04T14:00:00Z,40.02,40.02,-129.13,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,30,2017-01-04T14:30:00Z,39.76,39.76,-251.66,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,31,2017-01-04T15:00:00Z,40.00,40.00,-207.52,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,32,2017-01-04T15:30:00Z,40.03,40.03,-63.65,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,33,2017-01-04T16:00:00Z,39.54,39.54,-469.36,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,34,2017-01-04T16:30:00Z,39.57,39.57,-618.34,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,35,2017-01-04T17:00:00Z,39.57,39.57,-449.78,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,36,2017-01-04T17:30:00Z,39.53,39.53,-434.34,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,37,2017-01-04T18:00:00Z,39.84,39.84,-267.40,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,38,2017-01-04T18:30:00Z,39.52,39.52,-164.35,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,39,2017-01-04T19:00:00Z,74.00,74.00,257.37,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,40,2017-01-04T19:30:00Z,40.75,40.75,-33.18,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,41,2017-01-04T20:00:00Z,103.94,103.94,57.43,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,42,2017-01-04T20:30:00Z,40.03,40.03,-94.05,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,43,2017-01-04T21:00:00Z,64.25,64.25,62.19,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,44,2017-01-04T21:30:00Z,63.00,63.00,72.77,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,45,2017-01-04T22:00:00Z,39.71,39.71,-225.93,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,46,2017-01-04T22:30:00Z,39.61,39.61,-476.81,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,47,2017-01-04T23:00:00Z,39.71,39.71,-230.08,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-04,48,2017-01-04T23:30:00Z,39.50,39.50,-242.89,2026-05-26T02:26:35.414019Z
Elexon BMRS System Prices,2017-01-05,1,2017-01-05T00:00:00Z,37.95,37.95,-566.34,2026-05-26T02:26:36.130241Z
Elexon BMRS System Prices,2017-01-05,2,2017-01-05T00:30:00Z,38.04,38.04,-235.80,2026-05-26T02:26:36.130241Z
Elexon BMRS System Prices,2017-01-05,3,2017-01-05T01:00:00Z,39.50,39.50,-4.15,2026-05-26T02:26:36.130241Z
Elexon BMRS System Prices,2017-01-05,4,2017-01-05T01:30:00Z,35.38,35.38,-265.22,2026-05-26T02:26:36.130241Z
Elexon BMRS System Prices,2017-01-05,5,2017-01-05T02:00:00Z,38.15,38.15,-50.93,2026-05-26T02:26:36.130241Z
Elexon BMRS System Prices,2017-01-05,6,2017-01-05T02:30:00Z,10.96,10.96,-16.28,2026-05-26T02:26:36.130241Z
Elexon BMRS System Prices,2017-01-05,7,2017-01-05T03:00:00Z,37.96,37.96,-252.81,2026-05-26T02:26:36.130241Z
Elexon BMRS System Prices,2017-01-05,8,2017-01-05T03:30:00Z,37.96,37.96,-139.05,2026-05-26T02:26:36.130241Z
Elexon BMRS System Prices,2017-01-05,9,2017-01-05T04:00:00Z,49.89,49.89,45.90,2026-05-26T02:26:36.130241Z
Elexon BMRS System Prices,2017-01-05,10,2017-01-05T04:30:00Z,38.36,38.36,-15.85,2026-05-26T02:26:36.130241Z
Elexon BMRS System Prices,2017-01-05,11,2017-01-05T05:00:00Z,51.09,51.09,99.49,2026-05-26T02:26:36.130241Z
Elexon BMRS System Prices,2017-01-05,12,2017-01-05T05:30:00Z,54.04,54.04,151.34,2026-05-26T02:26:36.130241Z
