time,technology,generationMW,source
2017-03-31T22:30:00Z,Coal,692.000,Elexon BMRS FUELHH
2017-03-31T22:30:00Z,Gas,9250.000,Elexon BMRS FUELHH
2017-03-31T22:30:00Z,Hydro,633.000,Elexon BMRS FUELHH
2017-03-31T22:30:00Z,Imports & Exports,2728.000,Elexon BMRS FUELHH
2017-03-31T22:30:00Z,Nuclear,7565.000,Elexon BMRS FUELHH
2017-03-31T22:30:00Z,Other,2089.000,Elexon BMRS FUELHH
2017-03-31T22:30:00Z,Pumped Storage,-44.000,Elexon BMRS FUELHH
2017-03-31T22:30:00Z,Wind,3017.000,Elexon BMRS FUELHH
2017-03-31T23:00:00Z,Coal,603.000,Elexon BMRS FUELHH
2017-03-31T23:00:00Z,Gas,8590.000,Elexon BMRS FUELHH
2017-03-31T23:00:00Z,Hydro,523.000,Elexon BMRS FUELHH
2017-03-31T23:00:00Z,Imports & Exports,2786.000,Elexon BMRS FUELHH
2017-03-31T23:00:00Z,Nuclear,7562.000,Elexon BMRS FUELHH
2017-03-31T23:00:00Z,Other,2075.000,Elexon BMRS FUELHH
2017-03-31T23:00:00Z,Pumped Storage,-524.000,Elexon BMRS FUELHH
2017-03-31T23:00:00Z,Wind,3068.000,Elexon BMRS FUELHH
2017-03-31T23:30:00Z,Coal,584.000,Elexon BMRS FUELHH
2017-03-31T23:30:00Z,Gas,8495.000,Elexon BMRS FUELHH
2017-03-31T23:30:00Z,Hydro,494.000,Elexon BMRS FUELHH
2017-03-31T23:30:00Z,Imports & Exports,2870.000,Elexon BMRS FUELHH
2017-03-31T23:30:00Z,Nuclear,7555.000,Elexon BMRS FUELHH
2017-03-31T23:30:00Z,Other,2072.000,Elexon BMRS FUELHH
2017-03-31T23:30:00Z,Pumped Storage,-880.000,Elexon BMRS FUELHH
2017-03-31T23:30:00Z,Wind,2677.000,Elexon BMRS FUELHH
2017-04-01T00:00:00Z,Coal,575.000,Elexon BMRS FUELHH
2017-04-01T00:00:00Z,Gas,8940.000,Elexon BMRS FUELHH
2017-04-01T00:00:00Z,Hydro,478.000,Elexon BMRS FUELHH
2017-04-01T00:00:00Z,Imports & Exports,2880.000,Elexon BMRS FUELHH
2017-04-01T00:00:00Z,Nuclear,7560.000,Elexon BMRS FUELHH
2017-04-01T00:00:00Z,Other,2070.000,Elexon BMRS FUELHH
2017-04-01T00:00:00Z,Pumped Storage,-1046.000,Elexon BMRS FUELHH
2017-04-01T00:00:00Z,Wind,2446.000,Elexon BMRS FUELHH
2017-04-01T00:30:00Z,Coal,639.000,Elexon BMRS FUELHH
2017-04-01T00:30:00Z,Gas,9269.000,Elexon BMRS FUELHH
2017-04-01T00:30:00Z,Hydro,480.000,Elexon BMRS FUELHH
2017-04-01T00:30:00Z,Imports & Exports,3042.000,Elexon BMRS FUELHH
2017-04-01T00:30:00Z,Nuclear,7559.000,Elexon BMRS FUELHH
2017-04-01T00:30:00Z,Other,2069.000,Elexon BMRS FUELHH
2017-04-01T00:30:00Z,Pumped Storage,-1100.000,Elexon BMRS FUELHH
2017-04-01T00:30:00Z,Wind,2343.000,Elexon BMRS FUELHH
2017-04-01T01:00:00Z,Coal,679.000,Elexon BMRS FUELHH
2017-04-01T01:00:00Z,Gas,9297.000,Elexon BMRS FUELHH
2017-04-01T01:00:00Z,Hydro,480.000,Elexon BMRS FUELHH
2017-04-01T01:00:00Z,Imports & Exports,3240.000,Elexon BMRS FUELHH
2017-04-01T01:00:00Z,Nuclear,7557.000,Elexon BMRS FUELHH
2017-04-01T01:00:00Z,Other,2085.000,Elexon BMRS FUELHH
2017-04-01T01:00:00Z,Pumped Storage,-1708.000,Elexon BMRS FUELHH
2017-04-01T01:00:00Z,Wind,2308.000,Elexon BMRS FUELHH
2017-04-01T01:30:00Z,Coal,644.000,Elexon BMRS FUELHH
2017-04-01T01:30:00Z,Gas,9148.000,Elexon BMRS FUELHH
2017-04-01T01:30:00Z,Hydro,480.000,Elexon BMRS FUELHH
2017-04-01T01:30:00Z,Imports & Exports,3318.000,Elexon BMRS FUELHH
2017-04-01T01:30:00Z,Nuclear,7556.000,Elexon BMRS FUELHH
2017-04-01T01:30:00Z,Other,2088.000,Elexon BMRS FUELHH
2017-04-01T01:30:00Z,Pumped Storage,-1794.000,Elexon BMRS FUELHH
2017-04-01T01:30:00Z,Wind,2208.000,Elexon BMRS FUELHH
2017-04-01T02:00:00Z,Coal,581.000,Elexon BMRS FUELHH
2017-04-01T02:00:00Z,Gas,8998.000,Elexon BMRS FUELHH
2017-04-01T02:00:00Z,Hydro,476.000,Elexon BMRS FUELHH
2017-04-01T02:00:00Z,Imports & Exports,3292.000,Elexon BMRS FUELHH
2017-04-01T02:00:00Z,Nuclear,7558.000,Elexon BMRS FUELHH
2017-04-01T02:00:00Z,Other,2090.000,Elexon BMRS FUELHH
2017-04-01T02:00:00Z,Pumped Storage,-1788.000,Elexon BMRS FUELHH
2017-04-01T02:00:00Z,Wind,2188.000,Elexon BMRS FUELHH
2017-04-01T02:30:00Z,Coal,574.000,Elexon BMRS FUELHH
2017-04-01T02:30:00Z,Gas,8763.000,Elexon BMRS FUELHH
2017-04-01T02:30:00Z,Hydro,479.000,Elexon BMRS FUELHH
2017-04-01T02:30:00Z,Imports & Exports,3286.000,Elexon BMRS FUELHH
2017-04-01T02:30:00Z,Nuclear,7558.000,Elexon BMRS FUELHH
2017-04-01T02:30:00Z,Other,2090.000,Elexon BMRS FUELHH
2017-04-01T02:30:00Z,Pumped Storage,-1770.000,Elexon BMRS FUELHH
2017-04-01T02:30:00Z,Wind,2250.000,Elexon BMRS FUELHH
2017-04-01T03:00:00Z,Coal,576.000,Elexon BMRS FUELHH
2017-04-01T03:00:00Z,Gas,8708.000,Elexon BMRS FUELHH
2017-04-01T03:00:00Z,Hydro,487.000,Elexon BMRS FUELHH
2017-04-01T03:00:00Z,Imports & Exports,3274.000,Elexon BMRS FUELHH
2017-04-01T03:00:00Z,Nuclear,7550.000,Elexon BMRS FUELHH
2017-04-01T03:00:00Z,Other,2087.000,Elexon BMRS FUELHH
2017-04-01T03:00:00Z,Pumped Storage,-1750.000,Elexon BMRS FUELHH
2017-04-01T03:00:00Z,Wind,2092.000,Elexon BMRS FUELHH
2017-04-01T03:30:00Z,Coal,577.000,Elexon BMRS FUELHH
2017-04-01T03:30:00Z,Gas,8748.000,Elexon BMRS FUELHH
2017-04-01T03:30:00Z,Hydro,491.000,Elexon BMRS FUELHH
