time,technology,generationMW,source
2017-04-30T22:30:00Z,Coal,363.000,Elexon BMRS FUELHH
2017-04-30T22:30:00Z,Gas,7281.000,Elexon BMRS FUELHH
2017-04-30T22:30:00Z,Hydro,74.000,Elexon BMRS FUELHH
2017-04-30T22:30:00Z,Imports & Exports,2652.000,Elexon BMRS FUELHH
2017-04-30T22:30:00Z,Nuclear,7385.000,Elexon BMRS FUELHH
2017-04-30T22:30:00Z,Other,1403.000,Elexon BMRS FUELHH
2017-04-30T22:30:00Z,Pumped Storage,-386.000,Elexon BMRS FUELHH
2017-04-30T22:30:00Z,Wind,5028.000,Elexon BMRS FUELHH
2017-04-30T23:00:00Z,Coal,339.000,Elexon BMRS FUELHH
2017-04-30T23:00:00Z,Gas,6978.000,Elexon BMRS FUELHH
2017-04-30T23:00:00Z,Hydro,73.000,Elexon BMRS FUELHH
2017-04-30T23:00:00Z,Imports & Exports,2358.000,Elexon BMRS FUELHH
2017-04-30T23:00:00Z,Nuclear,7366.000,Elexon BMRS FUELHH
2017-04-30T23:00:00Z,Other,1401.000,Elexon BMRS FUELHH
2017-04-30T23:00:00Z,Pumped Storage,-596.000,Elexon BMRS FUELHH
2017-04-30T23:00:00Z,Wind,4780.000,Elexon BMRS FUELHH
2017-04-30T23:30:00Z,Coal,378.000,Elexon BMRS FUELHH
2017-04-30T23:30:00Z,Gas,6816.000,Elexon BMRS FUELHH
2017-04-30T23:30:00Z,Hydro,72.000,Elexon BMRS FUELHH
2017-04-30T23:30:00Z,Imports & Exports,2358.000,Elexon BMRS FUELHH
2017-04-30T23:30:00Z,Nuclear,7361.000,Elexon BMRS FUELHH
2017-04-30T23:30:00Z,Other,1402.000,Elexon BMRS FUELHH
2017-04-30T23:30:00Z,Pumped Storage,-596.000,Elexon BMRS FUELHH
2017-04-30T23:30:00Z,Wind,4399.000,Elexon BMRS FUELHH
2017-05-01T00:00:00Z,Coal,445.000,Elexon BMRS FUELHH
2017-05-01T00:00:00Z,Gas,7283.000,Elexon BMRS FUELHH
2017-05-01T00:00:00Z,Hydro,57.000,Elexon BMRS FUELHH
2017-05-01T00:00:00Z,Imports & Exports,2358.000,Elexon BMRS FUELHH
2017-05-01T00:00:00Z,Nuclear,7365.000,Elexon BMRS FUELHH
2017-05-01T00:00:00Z,Other,1397.000,Elexon BMRS FUELHH
2017-05-01T00:00:00Z,Pumped Storage,-832.000,Elexon BMRS FUELHH
2017-05-01T00:00:00Z,Wind,4231.000,Elexon BMRS FUELHH
2017-05-01T00:30:00Z,Coal,491.000,Elexon BMRS FUELHH
2017-05-01T00:30:00Z,Gas,7560.000,Elexon BMRS FUELHH
2017-05-01T00:30:00Z,Hydro,57.000,Elexon BMRS FUELHH
2017-05-01T00:30:00Z,Imports & Exports,2356.000,Elexon BMRS FUELHH
2017-05-01T00:30:00Z,Nuclear,7365.000,Elexon BMRS FUELHH
2017-05-01T00:30:00Z,Other,1399.000,Elexon BMRS FUELHH
2017-05-01T00:30:00Z,Pumped Storage,-752.000,Elexon BMRS FUELHH
2017-05-01T00:30:00Z,Wind,4296.000,Elexon BMRS FUELHH
2017-05-01T01:00:00Z,Coal,496.000,Elexon BMRS FUELHH
2017-05-01T01:00:00Z,Gas,7646.000,Elexon BMRS FUELHH
2017-05-01T01:00:00Z,Hydro,57.000,Elexon BMRS FUELHH
2017-05-01T01:00:00Z,Imports & Exports,2356.000,Elexon BMRS FUELHH
2017-05-01T01:00:00Z,Nuclear,7385.000,Elexon BMRS FUELHH
2017-05-01T01:00:00Z,Other,1380.000,Elexon BMRS FUELHH
2017-05-01T01:00:00Z,Pumped Storage,-752.000,Elexon BMRS FUELHH
2017-05-01T01:00:00Z,Wind,4143.000,Elexon BMRS FUELHH
2017-05-01T01:30:00Z,Coal,504.000,Elexon BMRS FUELHH
2017-05-01T01:30:00Z,Gas,7486.000,Elexon BMRS FUELHH
2017-05-01T01:30:00Z,Hydro,57.000,Elexon BMRS FUELHH
2017-05-01T01:30:00Z,Imports & Exports,2356.000,Elexon BMRS FUELHH
2017-05-01T01:30:00Z,Nuclear,7382.000,Elexon BMRS FUELHH
2017-05-01T01:30:00Z,Other,1386.000,Elexon BMRS FUELHH
2017-05-01T01:30:00Z,Pumped Storage,-866.000,Elexon BMRS FUELHH
2017-05-01T01:30:00Z,Wind,3938.000,Elexon BMRS FUELHH
2017-05-01T02:00:00Z,Coal,487.000,Elexon BMRS FUELHH
2017-05-01T02:00:00Z,Gas,7459.000,Elexon BMRS FUELHH
2017-05-01T02:00:00Z,Hydro,57.000,Elexon BMRS FUELHH
2017-05-01T02:00:00Z,Imports & Exports,2356.000,Elexon BMRS FUELHH
2017-05-01T02:00:00Z,Nuclear,7384.000,Elexon BMRS FUELHH
2017-05-01T02:00:00Z,Other,1401.000,Elexon BMRS FUELHH
2017-05-01T02:00:00Z,Pumped Storage,-1172.000,Elexon BMRS FUELHH
2017-05-01T02:00:00Z,Wind,3921.000,Elexon BMRS FUELHH
2017-05-01T02:30:00Z,Coal,505.000,Elexon BMRS FUELHH
2017-05-01T02:30:00Z,Gas,7372.000,Elexon BMRS FUELHH
2017-05-01T02:30:00Z,Hydro,57.000,Elexon BMRS FUELHH
2017-05-01T02:30:00Z,Imports & Exports,2358.000,Elexon BMRS FUELHH
2017-05-01T02:30:00Z,Nuclear,7382.000,Elexon BMRS FUELHH
2017-05-01T02:30:00Z,Other,1401.000,Elexon BMRS FUELHH
2017-05-01T02:30:00Z,Pumped Storage,-1500.000,Elexon BMRS FUELHH
2017-05-01T02:30:00Z,Wind,3957.000,Elexon BMRS FUELHH
2017-05-01T03:00:00Z,Coal,508.000,Elexon BMRS FUELHH
2017-05-01T03:00:00Z,Gas,7363.000,Elexon BMRS FUELHH
2017-05-01T03:00:00Z,Hydro,57.000,Elexon BMRS FUELHH
2017-05-01T03:00:00Z,Imports & Exports,2358.000,Elexon BMRS FUELHH
2017-05-01T03:00:00Z,Nuclear,7392.000,Elexon BMRS FUELHH
2017-05-01T03:00:00Z,Other,1397.000,Elexon BMRS FUELHH
2017-05-01T03:00:00Z,Pumped Storage,-1676.000,Elexon BMRS FUELHH
2017-05-01T03:00:00Z,Wind,4021.000,Elexon BMRS FUELHH
2017-05-01T03:30:00Z,Coal,508.000,Elexon BMRS FUELHH
2017-05-01T03:30:00Z,Gas,7303.000,Elexon BMRS FUELHH
2017-05-01T03:30:00Z,Hydro,56.000,Elexon BMRS FUELHH
2017-05-01T03:30:00Z,Imports & Exports,2358.000,Elexon BMRS FUELHH
2017-05-01T03:30:00Z,Nuclear,7403.000,Elexon BMRS FUELHH
2017-05-01T03:30:00Z,Other,1399.000,Elexon BMRS FUELHH
2017-05-01T03:30:00Z,Pumped Storage,-1820.000,Elexon BMRS FUELHH
2017-05-01T03:30:00Z,Wind,4182.000,Elexon BMRS FUELHH
2017-05-01T04:00:00Z,Coal,508.000,Elexon BMRS FUELHH
2017-05-01T04:00:00Z,Gas,7537.000,Elexon BMRS FUELHH
2017-05-01T04:00:00Z,Hydro,56.000,Elexon BMRS FUELHH
2017-05-01T04:00:00Z,Imports & Exports,2358.000,Elexon BMRS FUELHH
2017-05-01T04:00:00Z,Nuclear,7399.000,Elexon BMRS FUELHH
2017-05-01T04:00:00Z,Other,1412.000,Elexon BMRS FUELHH
2017-05-01T04:00:00Z,Pumped Storage,-1798.000,Elexon BMRS FUELHH
2017-05-01T04:00:00Z,Wind,4107.000,Elexon BMRS FUELHH
2017-05-01T04:30:00Z,Coal,509.000,Elexon BMRS FUELHH
2017-05-01T04:30:00Z,Gas,7835.000,Elexon BMRS FUELHH
2017-05-01T04:30:00Z,Hydro,56.000,Elexon BMRS FUELHH
2017-05-01T04:30:00Z,Imports & Exports,2378.000,Elexon BMRS FUELHH
2017-05-01T04:30:00Z,Nuclear,7400.000,Elexon BMRS FUELHH
2017-05-01T04:30:00Z,Other,1408.000,Elexon BMRS FUELHH
2017-05-01T04:30:00Z,Pumped Storage,-1782.000,Elexon BMRS FUELHH
2017-05-01T04:30:00Z,Wind,3761.000,Elexon BMRS FUELHH
2017-05-01T05:00:00Z,Coal,508.000,Elexon BMRS FUELHH
2017-05-01T05:00:00Z,Gas,8352.000,Elexon BMRS FUELHH
2017-05-01T05:00:00Z,Hydro,82.000,Elexon BMRS FUELHH
2017-05-01T05:00:00Z,Imports & Exports,2316.000,Elexon BMRS FUELHH
2017-05-01T05:00:00Z,Nuclear,7397.000,Elexon BMRS FUELHH
2017-05-01T05:00:00Z,Other,1393.000,Elexon BMRS FUELHH
2017-05-01T05:00:00Z,Pumped Storage,-1402.000,Elexon BMRS FUELHH
2017-05-01T05:00:00Z,Wind,3791.000,Elexon BMRS FUELHH
2017-05-01T05:30:00Z,Coal,490.000,Elexon BMRS FUELHH
2017-05-01T05:30:00Z,Gas,9096.000,Elexon BMRS FUELHH
2017-05-01T05:30:00Z,Hydro,90.000,Elexon BMRS FUELHH
2017-05-01T05:30:00Z,Imports & Exports,2334.000,Elexon BMRS FUELHH
2017-05-01T05:30:00Z,Nuclear,7399.000,Elexon BMRS FUELHH
2017-05-01T05:30:00Z,Other,1410.000,Elexon BMRS FUELHH
2017-05-01T05:30:00Z,Pumped Storage,-1626.000,Elexon BMRS FUELHH
2017-05-01T05:30:00Z,Wind,4029.000,Elexon BMRS FUELHH
2017-05-01T06:00:00Z,Coal,360.000,Elexon BMRS FUELHH
2017-05-01T06:00:00Z,Gas,9897.000,Elexon BMRS FUELHH
2017-05-01T06:00:00Z,Hydro,189.000,Elexon BMRS FUELHH
2017-05-01T06:00:00Z,Imports & Exports,2108.000,Elexon BMRS FUELHH
2017-05-01T06:00:00Z,Nuclear,7402.000,Elexon BMRS FUELHH
2017-05-01T06:00:00Z,Other,1467.000,Elexon BMRS FUELHH
2017-05-01T06:00:00Z,Pumped Storage,-1098.000,Elexon BMRS FUELHH
2017-05-01T06:00:00Z,Wind,4229.000,Elexon BMRS FUELHH
2017-05-01T06:30:00Z,Coal,277.000,Elexon BMRS FUELHH
2017-05-01T06:30:00Z,Gas,10071.000,Elexon BMRS FUELHH
2017-05-01T06:30:00Z,Hydro,214.000,Elexon BMRS FUELHH
2017-05-01T06:30:00Z,Imports & Exports,2126.000,Elexon BMRS FUELHH
2017-05-01T06:30:00Z,Nuclear,7397.000,Elexon BMRS FUELHH
2017-05-01T06:30:00Z,Other,1500.000,Elexon BMRS FUELHH
2017-05-01T06:30:00Z,Pumped Storage,-376.000,Elexon BMRS FUELHH
2017-05-01T06:30:00Z,Wind,4345.000,Elexon BMRS FUELHH
2017-05-01T07:00:00Z,Coal,277.000,Elexon BMRS FUELHH
2017-05-01T07:00:00Z,Gas,10189.000,Elexon BMRS FUELHH
2017-05-01T07:00:00Z,Hydro,215.000,Elexon BMRS FUELHH
2017-05-01T07:00:00Z,Imports & Exports,2756.000,Elexon BMRS FUELHH
2017-05-01T07:00:00Z,Nuclear,7394.000,Elexon BMRS FUELHH
2017-05-01T07:00:00Z,Other,1575.000,Elexon BMRS FUELHH
2017-05-01T07:00:00Z,Pumped Storage,220.000,Elexon BMRS FUELHH
2017-05-01T07:00:00Z,Wind,4148.000,Elexon BMRS FUELHH
2017-05-01T07:30:00Z,Coal,188.000,Elexon BMRS FUELHH
2017-05-01T07:30:00Z,Gas,10843.000,Elexon BMRS FUELHH
2017-05-01T07:30:00Z,Hydro,215.000,Elexon BMRS FUELHH
