time,technology,generationMW,source
2025-06-30T23:00:00Z,Biomass,3256.000,Elexon BMRS FUELHH
2025-06-30T23:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-06-30T23:00:00Z,Gas,11022.000,Elexon BMRS FUELHH
2025-06-30T23:00:00Z,Hydro,162.000,Elexon BMRS FUELHH
2025-06-30T23:00:00Z,Imports & Exports,-1818.000,Elexon BMRS FUELHH
2025-06-30T23:00:00Z,Nuclear,4222.000,Elexon BMRS FUELHH
2025-06-30T23:00:00Z,Other,473.000,Elexon BMRS FUELHH
2025-06-30T23:00:00Z,Pumped Storage,242.000,Elexon BMRS FUELHH
2025-06-30T23:00:00Z,Wind,6926.000,Elexon BMRS FUELHH
2025-06-30T23:30:00Z,Biomass,3269.000,Elexon BMRS FUELHH
2025-06-30T23:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-06-30T23:30:00Z,Gas,10798.000,Elexon BMRS FUELHH
2025-06-30T23:30:00Z,Hydro,150.000,Elexon BMRS FUELHH
2025-06-30T23:30:00Z,Imports & Exports,-1722.000,Elexon BMRS FUELHH
2025-06-30T23:30:00Z,Nuclear,4228.000,Elexon BMRS FUELHH
2025-06-30T23:30:00Z,Other,435.000,Elexon BMRS FUELHH
2025-06-30T23:30:00Z,Pumped Storage,-26.000,Elexon BMRS FUELHH
2025-06-30T23:30:00Z,Wind,7240.000,Elexon BMRS FUELHH
2025-07-01T00:00:00Z,Biomass,3272.000,Elexon BMRS FUELHH
2025-07-01T00:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-07-01T00:00:00Z,Gas,10426.000,Elexon BMRS FUELHH
2025-07-01T00:00:00Z,Hydro,103.000,Elexon BMRS FUELHH
2025-07-01T00:00:00Z,Imports & Exports,-1596.000,Elexon BMRS FUELHH
2025-07-01T00:00:00Z,Nuclear,4229.000,Elexon BMRS FUELHH
2025-07-01T00:00:00Z,Other,199.000,Elexon BMRS FUELHH
2025-07-01T00:00:00Z,Pumped Storage,-62.000,Elexon BMRS FUELHH
2025-07-01T00:00:00Z,Wind,7549.000,Elexon BMRS FUELHH
2025-07-01T00:30:00Z,Biomass,3274.000,Elexon BMRS FUELHH
2025-07-01T00:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-07-01T00:30:00Z,Gas,10320.000,Elexon BMRS FUELHH
2025-07-01T00:30:00Z,Hydro,86.000,Elexon BMRS FUELHH
2025-07-01T00:30:00Z,Imports & Exports,-1526.000,Elexon BMRS FUELHH
2025-07-01T00:30:00Z,Nuclear,4269.000,Elexon BMRS FUELHH
2025-07-01T00:30:00Z,Other,151.000,Elexon BMRS FUELHH
2025-07-01T00:30:00Z,Pumped Storage,-62.000,Elexon BMRS FUELHH
2025-07-01T00:30:00Z,Wind,7220.000,Elexon BMRS FUELHH
2025-07-01T01:00:00Z,Biomass,3276.000,Elexon BMRS FUELHH
2025-07-01T01:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-07-01T01:00:00Z,Gas,10735.000,Elexon BMRS FUELHH
2025-07-01T01:00:00Z,Hydro,77.000,Elexon BMRS FUELHH
2025-07-01T01:00:00Z,Imports & Exports,-1518.000,Elexon BMRS FUELHH
2025-07-01T01:00:00Z,Nuclear,4269.000,Elexon BMRS FUELHH
2025-07-01T01:00:00Z,Other,196.000,Elexon BMRS FUELHH
2025-07-01T01:00:00Z,Pumped Storage,-62.000,Elexon BMRS FUELHH
2025-07-01T01:00:00Z,Wind,6670.000,Elexon BMRS FUELHH
2025-07-01T01:30:00Z,Biomass,3274.000,Elexon BMRS FUELHH
2025-07-01T01:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-07-01T01:30:00Z,Gas,10954.000,Elexon BMRS FUELHH
2025-07-01T01:30:00Z,Hydro,93.000,Elexon BMRS FUELHH
2025-07-01T01:30:00Z,Imports & Exports,-1536.000,Elexon BMRS FUELHH
2025-07-01T01:30:00Z,Nuclear,4275.000,Elexon BMRS FUELHH
2025-07-01T01:30:00Z,Other,249.000,Elexon BMRS FUELHH
2025-07-01T01:30:00Z,Pumped Storage,-62.000,Elexon BMRS FUELHH
2025-07-01T01:30:00Z,Wind,6207.000,Elexon BMRS FUELHH
2025-07-01T02:00:00Z,Biomass,3289.000,Elexon BMRS FUELHH
2025-07-01T02:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-07-01T02:00:00Z,Gas,11408.000,Elexon BMRS FUELHH
2025-07-01T02:00:00Z,Hydro,106.000,Elexon BMRS FUELHH
2025-07-01T02:00:00Z,Imports & Exports,-1912.000,Elexon BMRS FUELHH
