time,technology,generationMW,source
2025-07-31T23:00:00Z,Biomass,3049.000,Elexon BMRS FUELHH
2025-07-31T23:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-07-31T23:00:00Z,Gas,4978.000,Elexon BMRS FUELHH
2025-07-31T23:00:00Z,Hydro,214.000,Elexon BMRS FUELHH
2025-07-31T23:00:00Z,Imports & Exports,2962.000,Elexon BMRS FUELHH
2025-07-31T23:00:00Z,Nuclear,4098.000,Elexon BMRS FUELHH
2025-07-31T23:00:00Z,Other,148.000,Elexon BMRS FUELHH
2025-07-31T23:00:00Z,Pumped Storage,-278.000,Elexon BMRS FUELHH
2025-07-31T23:00:00Z,Wind,6345.000,Elexon BMRS FUELHH
2025-07-31T23:30:00Z,Biomass,3048.000,Elexon BMRS FUELHH
2025-07-31T23:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-07-31T23:30:00Z,Gas,4558.000,Elexon BMRS FUELHH
2025-07-31T23:30:00Z,Hydro,212.000,Elexon BMRS FUELHH
2025-07-31T23:30:00Z,Imports & Exports,3000.000,Elexon BMRS FUELHH
2025-07-31T23:30:00Z,Nuclear,4098.000,Elexon BMRS FUELHH
2025-07-31T23:30:00Z,Other,184.000,Elexon BMRS FUELHH
2025-07-31T23:30:00Z,Pumped Storage,-276.000,Elexon BMRS FUELHH
2025-07-31T23:30:00Z,Wind,6376.000,Elexon BMRS FUELHH
2025-08-01T00:00:00Z,Biomass,3048.000,Elexon BMRS FUELHH
2025-08-01T00:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-08-01T00:00:00Z,Gas,3995.000,Elexon BMRS FUELHH
2025-08-01T00:00:00Z,Hydro,182.000,Elexon BMRS FUELHH
2025-08-01T00:00:00Z,Imports & Exports,2708.000,Elexon BMRS FUELHH
2025-08-01T00:00:00Z,Nuclear,4105.000,Elexon BMRS FUELHH
2025-08-01T00:00:00Z,Other,222.000,Elexon BMRS FUELHH
2025-08-01T00:00:00Z,Pumped Storage,-278.000,Elexon BMRS FUELHH
2025-08-01T00:00:00Z,Wind,6432.000,Elexon BMRS FUELHH
2025-08-01T00:30:00Z,Biomass,3051.000,Elexon BMRS FUELHH
2025-08-01T00:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-08-01T00:30:00Z,Gas,3663.000,Elexon BMRS FUELHH
2025-08-01T00:30:00Z,Hydro,178.000,Elexon BMRS FUELHH
2025-08-01T00:30:00Z,Imports & Exports,2648.000,Elexon BMRS FUELHH
2025-08-01T00:30:00Z,Nuclear,4106.000,Elexon BMRS FUELHH
2025-08-01T00:30:00Z,Other,210.000,Elexon BMRS FUELHH
2025-08-01T00:30:00Z,Pumped Storage,-276.000,Elexon BMRS FUELHH
2025-08-01T00:30:00Z,Wind,6619.000,Elexon BMRS FUELHH
2025-08-01T01:00:00Z,Biomass,3050.000,Elexon BMRS FUELHH
2025-08-01T01:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-08-01T01:00:00Z,Gas,3726.000,Elexon BMRS FUELHH
2025-08-01T01:00:00Z,Hydro,173.000,Elexon BMRS FUELHH
2025-08-01T01:00:00Z,Imports & Exports,1816.000,Elexon BMRS FUELHH
2025-08-01T01:00:00Z,Nuclear,4105.000,Elexon BMRS FUELHH
2025-08-01T01:00:00Z,Other,320.000,Elexon BMRS FUELHH
2025-08-01T01:00:00Z,Pumped Storage,-216.000,Elexon BMRS FUELHH
2025-08-01T01:00:00Z,Wind,6864.000,Elexon BMRS FUELHH
