time,technology,generationMW,source
2025-05-31T23:00:00Z,Biomass,1163.000,Elexon BMRS FUELHH
2025-05-31T23:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-05-31T23:00:00Z,Gas,2936.000,Elexon BMRS FUELHH
2025-05-31T23:00:00Z,Hydro,111.000,Elexon BMRS FUELHH
2025-05-31T23:00:00Z,Imports & Exports,1456.000,Elexon BMRS FUELHH
2025-05-31T23:00:00Z,Nuclear,4900.000,Elexon BMRS FUELHH
2025-05-31T23:00:00Z,Other,266.000,Elexon BMRS FUELHH
2025-05-31T23:00:00Z,Pumped Storage,-334.000,Elexon BMRS FUELHH
2025-05-31T23:00:00Z,Wind,10141.000,Elexon BMRS FUELHH
2025-05-31T23:30:00Z,Biomass,1165.000,Elexon BMRS FUELHH
2025-05-31T23:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-05-31T23:30:00Z,Gas,2837.000,Elexon BMRS FUELHH
2025-05-31T23:30:00Z,Hydro,105.000,Elexon BMRS FUELHH
2025-05-31T23:30:00Z,Imports & Exports,1386.000,Elexon BMRS FUELHH
2025-05-31T23:30:00Z,Nuclear,4899.000,Elexon BMRS FUELHH
2025-05-31T23:30:00Z,Other,327.000,Elexon BMRS FUELHH
2025-05-31T23:30:00Z,Pumped Storage,-406.000,Elexon BMRS FUELHH
2025-05-31T23:30:00Z,Wind,10066.000,Elexon BMRS FUELHH
2025-06-01T00:00:00Z,Biomass,1165.000,Elexon BMRS FUELHH
2025-06-01T00:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-06-01T00:00:00Z,Gas,2901.000,Elexon BMRS FUELHH
2025-06-01T00:00:00Z,Hydro,113.000,Elexon BMRS FUELHH
2025-06-01T00:00:00Z,Imports & Exports,252.000,Elexon BMRS FUELHH
2025-06-01T00:00:00Z,Nuclear,4886.000,Elexon BMRS FUELHH
2025-06-01T00:00:00Z,Other,271.000,Elexon BMRS FUELHH
2025-06-01T00:00:00Z,Pumped Storage,-402.000,Elexon BMRS FUELHH
2025-06-01T00:00:00Z,Wind,10277.000,Elexon BMRS FUELHH
2025-06-01T00:30:00Z,Biomass,1164.000,Elexon BMRS FUELHH
2025-06-01T00:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-06-01T00:30:00Z,Gas,2870.000,Elexon BMRS FUELHH
2025-06-01T00:30:00Z,Hydro,111.000,Elexon BMRS FUELHH
2025-06-01T00:30:00Z,Imports & Exports,102.000,Elexon BMRS FUELHH
2025-06-01T00:30:00Z,Nuclear,4894.000,Elexon BMRS FUELHH
2025-06-01T00:30:00Z,Other,233.000,Elexon BMRS FUELHH
2025-06-01T00:30:00Z,Pumped Storage,-404.000,Elexon BMRS FUELHH
