time,technology,generationMW,source
2025-04-30T23:00:00Z,Biomass,2912.000,Elexon BMRS FUELHH
2025-04-30T23:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-04-30T23:00:00Z,Gas,10278.000,Elexon BMRS FUELHH
2025-04-30T23:00:00Z,Hydro,87.000,Elexon BMRS FUELHH
2025-04-30T23:00:00Z,Imports & Exports,3100.000,Elexon BMRS FUELHH
2025-04-30T23:00:00Z,Nuclear,3187.000,Elexon BMRS FUELHH
2025-04-30T23:00:00Z,Other,113.000,Elexon BMRS FUELHH
2025-04-30T23:00:00Z,Pumped Storage,-6.000,Elexon BMRS FUELHH
2025-04-30T23:00:00Z,Wind,2934.000,Elexon BMRS FUELHH
2025-04-30T23:30:00Z,Biomass,2919.000,Elexon BMRS FUELHH
2025-04-30T23:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-04-30T23:30:00Z,Gas,9908.000,Elexon BMRS FUELHH
2025-04-30T23:30:00Z,Hydro,86.000,Elexon BMRS FUELHH
2025-04-30T23:30:00Z,Imports & Exports,3086.000,Elexon BMRS FUELHH
2025-04-30T23:30:00Z,Nuclear,3187.000,Elexon BMRS FUELHH
2025-04-30T23:30:00Z,Other,137.000,Elexon BMRS FUELHH
2025-04-30T23:30:00Z,Pumped Storage,-6.000,Elexon BMRS FUELHH
2025-04-30T23:30:00Z,Wind,2968.000,Elexon BMRS FUELHH
2025-05-01T00:00:00Z,Biomass,2923.000,Elexon BMRS FUELHH
2025-05-01T00:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2025-05-01T00:00:00Z,Gas,9855.000,Elexon BMRS FUELHH
2025-05-01T00:00:00Z,Hydro,86.000,Elexon BMRS FUELHH
2025-05-01T00:00:00Z,Imports & Exports,2970.000,Elexon BMRS FUELHH
2025-05-01T00:00:00Z,Nuclear,3187.000,Elexon BMRS FUELHH
2025-05-01T00:00:00Z,Other,80.000,Elexon BMRS FUELHH
2025-05-01T00:00:00Z,Pumped Storage,-4.000,Elexon BMRS FUELHH
2025-05-01T00:00:00Z,Wind,3090.000,Elexon BMRS FUELHH
2025-05-01T00:30:00Z,Biomass,2927.000,Elexon BMRS FUELHH
2025-05-01T00:30:00Z,Coal,0.000,Elexon BMRS FUELHH
