source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,BIOMASS,1182.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,CCGT,2839.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,COAL,235.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,INTELEC,893.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,INTEW,-531.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,INTFR,1143.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,INTIFA2,-4.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,INTIRL,-400.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,INTNED,502.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,INTNEM,837.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,INTNSL,1397.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,INTVKL,811.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,NPSHYD,555.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,NUCLEAR,3714.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,OCGT,50.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,OIL,0.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,OTHER,208.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,PS,-1946.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Sheffield Solar PVLive,2024-02-01T00:00:00Z,SOLAR,0.000,,2026-06-10T23:50:45.567324Z
Elexon BMRS FUELINST,2024-02-01T00:00:00Z,WIND,14353.000,2024-02-01T00:05:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,BIOMASS,1180.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,CCGT,2903.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,COAL,231.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,INTELEC,941.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,INTEW,-531.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,INTFR,1200.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,INTIFA2,-4.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,INTIRL,-400.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,INTNED,502.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,INTNEM,872.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,INTNSL,1397.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,INTVKL,790.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,NPSHYD,553.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,NUCLEAR,3713.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,OCGT,50.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,OIL,0.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,OTHER,224.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,PS,-1937.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:05:00Z,WIND,14366.000,2024-02-01T00:10:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,BIOMASS,1185.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,CCGT,2918.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,COAL,230.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,INTELEC,941.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,INTEW,-531.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,INTFR,1200.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,INTIFA2,-4.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,INTIRL,-400.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,INTNED,502.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,INTNEM,871.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,INTNSL,1397.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,INTVKL,790.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,NPSHYD,553.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
Elexon BMRS FUELINST,2024-02-01T00:10:00Z,NUCLEAR,3709.000,2024-02-01T00:15:00Z,2026-06-10T23:50:45.042083Z
