source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,BIOMASS,3115.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,CCGT,4315.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,COAL,382.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,INTELEC,997.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,INTEW,-398.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,INTFR,1005.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,INTIFA2,992.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,INTIRL,-402.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,INTNED,0.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,INTNEM,797.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,INTNSL,1399.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,INTVKL,312.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,NPSHYD,138.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,NUCLEAR,5387.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,OCGT,2.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,OIL,0.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,OTHER,200.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,PS,-7.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Sheffield Solar PVLive,2024-05-01T00:00:00Z,SOLAR,0.000,,2026-06-10T23:54:10.323077Z
Elexon BMRS FUELINST,2024-05-01T00:00:00Z,WIND,4105.000,2024-05-01T00:05:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,BIOMASS,3110.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,CCGT,4350.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,COAL,381.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,INTELEC,996.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,INTEW,-404.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,INTFR,1005.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,INTIFA2,992.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,INTIRL,-402.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,INTNED,0.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,INTNEM,804.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,INTNSL,1399.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,INTVKL,160.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,NPSHYD,137.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,NUCLEAR,5389.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,OCGT,2.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,OIL,0.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,OTHER,201.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,PS,133.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:05:00Z,WIND,4051.000,2024-05-01T00:10:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,BIOMASS,3112.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,CCGT,4343.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,COAL,378.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,INTELEC,996.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,INTEW,-405.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,INTFR,1005.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,INTIFA2,992.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,INTIRL,-402.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,INTNED,0.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,INTNEM,804.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,INTNSL,1399.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,INTVKL,160.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,NPSHYD,137.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,NUCLEAR,5386.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,OCGT,2.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,OIL,0.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,OTHER,279.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,PS,134.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:10:00Z,WIND,4110.000,2024-05-01T00:15:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,BIOMASS,3115.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,CCGT,4391.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,COAL,338.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,INTELEC,996.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,INTEW,-403.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,INTFR,1005.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,INTIFA2,992.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,INTIRL,-402.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,INTNED,0.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,INTNEM,803.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,INTNSL,1399.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,INTVKL,160.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,NPSHYD,137.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,NUCLEAR,5392.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,OCGT,2.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,OIL,0.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,OTHER,320.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,PS,16.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:15:00Z,WIND,4286.000,2024-05-01T00:20:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,BIOMASS,3114.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,CCGT,4500.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,COAL,297.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,INTELEC,996.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,INTEW,-402.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,INTFR,1005.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,INTIFA2,992.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,INTIRL,-402.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,INTNED,0.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,INTNEM,803.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,INTNSL,1399.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,INTVKL,160.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,NPSHYD,137.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,NUCLEAR,5390.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,OCGT,2.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,OIL,0.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,OTHER,229.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,PS,-21.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:20:00Z,WIND,4244.000,2024-05-01T00:25:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,BIOMASS,3116.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,CCGT,4574.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,COAL,252.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,INTELEC,996.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,INTEW,-381.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,INTFR,1005.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,INTIFA2,992.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,INTIRL,-402.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,INTNED,0.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,INTNEM,803.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,INTNSL,1398.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,INTVKL,160.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,NPSHYD,137.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,NUCLEAR,5391.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,OCGT,2.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,OIL,0.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,OTHER,221.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,PS,-128.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:25:00Z,WIND,4209.000,2024-05-01T00:30:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,BIOMASS,3115.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,CCGT,4614.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,COAL,231.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,INTELEC,996.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,INTEW,-331.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,INTFR,1005.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,INTIFA2,992.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,INTIRL,-402.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,INTNED,0.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,INTNEM,803.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,INTNSL,1398.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,INTVKL,160.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,NPSHYD,136.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,NUCLEAR,5388.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,OCGT,2.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,OIL,0.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,OTHER,258.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,PS,-113.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Sheffield Solar PVLive,2024-05-01T00:30:00Z,SOLAR,0.000,,2026-06-10T23:54:10.323077Z
Elexon BMRS FUELINST,2024-05-01T00:30:00Z,WIND,4186.000,2024-05-01T00:35:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,BIOMASS,3117.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,CCGT,4615.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,COAL,229.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,INTELEC,996.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,INTEW,-302.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,INTFR,1005.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,INTIFA2,992.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,INTIRL,-402.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,INTNED,0.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,INTNEM,803.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,INTNSL,1399.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,INTVKL,160.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,NPSHYD,136.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,NUCLEAR,5391.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,OCGT,2.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,OIL,0.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,OTHER,325.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,PS,-19.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:35:00Z,WIND,4165.000,2024-05-01T00:40:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:40:00Z,BIOMASS,3114.000,2024-05-01T00:45:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:40:00Z,CCGT,4652.000,2024-05-01T00:45:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:40:00Z,COAL,231.000,2024-05-01T00:45:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:40:00Z,INTELEC,996.000,2024-05-01T00:45:00Z,2026-06-10T23:54:09.801027Z
Elexon BMRS FUELINST,2024-05-01T00:40:00Z,INTEW,-302.000,2024-05-01T00:45:00Z,2026-06-10T23:54:09.801027Z
