source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,BIOMASS,2285.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,CCGT,3538.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,COAL,257.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,INTELEC,999.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,INTEW,-145.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,INTFR,732.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,INTIFA2,848.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,INTIRL,-329.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,INTNED,136.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,INTNEM,779.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,INTNSL,682.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,INTVKL,-456.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,NPSHYD,274.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,NUCLEAR,4314.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,OCGT,0.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,OIL,0.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,OTHER,165.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,PS,-1218.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Sheffield Solar PVLive,2024-04-01T00:00:00Z,SOLAR,0.000,,2026-06-10T23:53:03.468800Z
Elexon BMRS FUELINST,2024-04-01T00:00:00Z,WIND,7826.000,2024-04-01T00:05:00Z,2026-06-10T23:53:02.943288Z
Elexon BMRS FUELINST,2024-04-01T00:05:00Z,BIOMASS,2284.000,2024-04-01T00:10:00Z,2026-06-10T23:53:02.943288Z
