source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,BIOMASS,1668.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,CCGT,2684.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,COAL,0.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,INTELEC,799.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,INTEW,-531.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,INTFR,850.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,INTGRNL,-513.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,INTIFA2,-1.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,INTIRL,-440.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,INTNED,-587.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,INTNEM,-678.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,INTNSL,-682.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,INTVKL,-603.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,NPSHYD,619.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,NUCLEAR,3876.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,OCGT,3.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,OIL,0.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,OTHER,779.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,PS,-829.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Sheffield Solar PVLive,2025-11-01T00:00:00Z,SOLAR,0.000,,2026-06-12T00:01:12.868659Z
Elexon BMRS FUELINST,2025-11-01T00:00:00Z,WIND,15175.000,2025-11-01T00:05:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,BIOMASS,1678.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,CCGT,2681.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,COAL,0.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,INTELEC,765.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,INTEW,-531.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,INTFR,629.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,INTGRNL,-514.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,INTIFA2,-1.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,INTIRL,-416.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,INTNED,-431.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,INTNEM,-677.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,INTNSL,-797.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,INTVKL,-468.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,NPSHYD,619.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,NUCLEAR,3875.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,OCGT,3.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,OIL,0.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,OTHER,1089.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,PS,-865.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:05:00Z,WIND,15078.000,2025-11-01T00:10:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:10:00Z,BIOMASS,1658.000,2025-11-01T00:15:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:10:00Z,CCGT,2679.000,2025-11-01T00:15:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:10:00Z,COAL,0.000,2025-11-01T00:15:00Z,2026-06-12T00:01:12.537515Z
Elexon BMRS FUELINST,2025-11-01T00:10:00Z,INTELEC,765.000,2025-11-01T00:15:00Z,2026-06-12T00:01:12.537515Z
