time,technology,generationMW,source
2024-01-01T00:00:00Z,Biomass,986.000,Elexon BMRS FUELHH
2024-01-01T00:00:00Z,Coal,230.000,Elexon BMRS FUELHH
2024-01-01T00:00:00Z,Gas,2856.000,Elexon BMRS FUELHH
2024-01-01T00:00:00Z,Hydro,535.000,Elexon BMRS FUELHH
2024-01-01T00:00:00Z,Imports & Exports,3332.000,Elexon BMRS FUELHH
2024-01-01T00:00:00Z,Nuclear,4673.000,Elexon BMRS FUELHH
2024-01-01T00:00:00Z,Other,280.000,Elexon BMRS FUELHH
2024-01-01T00:00:00Z,Pumped Storage,-812.000,Elexon BMRS FUELHH
2024-01-01T00:00:00Z,Wind,10402.000,Elexon BMRS FUELHH
2024-01-01T00:30:00Z,Biomass,1002.000,Elexon BMRS FUELHH
2024-01-01T00:30:00Z,Coal,231.000,Elexon BMRS FUELHH
2024-01-01T00:30:00Z,Gas,3025.000,Elexon BMRS FUELHH
2024-01-01T00:30:00Z,Hydro,534.000,Elexon BMRS FUELHH
2024-01-01T00:30:00Z,Imports & Exports,3480.000,Elexon BMRS FUELHH
2024-01-01T00:30:00Z,Nuclear,4671.000,Elexon BMRS FUELHH
2024-01-01T00:30:00Z,Other,299.000,Elexon BMRS FUELHH
2024-01-01T00:30:00Z,Pumped Storage,-898.000,Elexon BMRS FUELHH
2024-01-01T00:30:00Z,Wind,10845.000,Elexon BMRS FUELHH
2024-01-01T01:00:00Z,Biomass,992.000,Elexon BMRS FUELHH
2024-01-01T01:00:00Z,Coal,229.000,Elexon BMRS FUELHH
2024-01-01T01:00:00Z,Gas,3015.000,Elexon BMRS FUELHH
2024-01-01T01:00:00Z,Hydro,533.000,Elexon BMRS FUELHH
2024-01-01T01:00:00Z,Imports & Exports,3192.000,Elexon BMRS FUELHH
2024-01-01T01:00:00Z,Nuclear,4673.000,Elexon BMRS FUELHH
2024-01-01T01:00:00Z,Other,457.000,Elexon BMRS FUELHH
2024-01-01T01:00:00Z,Pumped Storage,-1458.000,Elexon BMRS FUELHH
2024-01-01T01:00:00Z,Wind,11218.000,Elexon BMRS FUELHH
2024-01-01T01:30:00Z,Biomass,982.000,Elexon BMRS FUELHH
2024-01-01T01:30:00Z,Coal,230.000,Elexon BMRS FUELHH
2024-01-01T01:30:00Z,Gas,2989.000,Elexon BMRS FUELHH
2024-01-01T01:30:00Z,Hydro,531.000,Elexon BMRS FUELHH
2024-01-01T01:30:00Z,Imports & Exports,2934.000,Elexon BMRS FUELHH
2024-01-01T01:30:00Z,Nuclear,4674.000,Elexon BMRS FUELHH
2024-01-01T01:30:00Z,Other,263.000,Elexon BMRS FUELHH
2024-01-01T01:30:00Z,Pumped Storage,-1566.000,Elexon BMRS FUELHH
2024-01-01T01:30:00Z,Wind,11223.000,Elexon BMRS FUELHH
2024-01-01T02:00:00Z,Biomass,1009.000,Elexon BMRS FUELHH
2024-01-01T02:00:00Z,Coal,230.000,Elexon BMRS FUELHH
2024-01-01T02:00:00Z,Gas,3479.000,Elexon BMRS FUELHH
2024-01-01T02:00:00Z,Hydro,735.000,Elexon BMRS FUELHH
2024-01-01T02:00:00Z,Imports & Exports,930.000,Elexon BMRS FUELHH
2024-01-01T02:00:00Z,Nuclear,4672.000,Elexon BMRS FUELHH
2024-01-01T02:00:00Z,Other,410.000,Elexon BMRS FUELHH
2024-01-01T02:00:00Z,Pumped Storage,-1460.000,Elexon BMRS FUELHH
2024-01-01T02:00:00Z,Wind,11234.000,Elexon BMRS FUELHH
2024-01-01T02:30:00Z,Biomass,980.000,Elexon BMRS FUELHH
2024-01-01T02:30:00Z,Coal,230.000,Elexon BMRS FUELHH
2024-01-01T02:30:00Z,Gas,3188.000,Elexon BMRS FUELHH
2024-01-01T02:30:00Z,Hydro,807.000,Elexon BMRS FUELHH
2024-01-01T02:30:00Z,Imports & Exports,662.000,Elexon BMRS FUELHH
2024-01-01T02:30:00Z,Nuclear,4678.000,Elexon BMRS FUELHH
2024-01-01T02:30:00Z,Other,436.000,Elexon BMRS FUELHH
2024-01-01T02:30:00Z,Pumped Storage,-1556.000,Elexon BMRS FUELHH
2024-01-01T02:30:00Z,Wind,11437.000,Elexon BMRS FUELHH
2024-01-01T03:00:00Z,Biomass,987.000,Elexon BMRS FUELHH
2024-01-01T03:00:00Z,Coal,230.000,Elexon BMRS FUELHH
2024-01-01T03:00:00Z,Gas,3226.000,Elexon BMRS FUELHH
2024-01-01T03:00:00Z,Hydro,721.000,Elexon BMRS FUELHH
2024-01-01T03:00:00Z,Imports & Exports,-22.000,Elexon BMRS FUELHH
2024-01-01T03:00:00Z,Nuclear,4670.000,Elexon BMRS FUELHH
2024-01-01T03:00:00Z,Other,434.000,Elexon BMRS FUELHH
2024-01-01T03:00:00Z,Pumped Storage,-1534.000,Elexon BMRS FUELHH
2024-01-01T03:00:00Z,Wind,11434.000,Elexon BMRS FUELHH
2024-01-01T03:30:00Z,Biomass,999.000,Elexon BMRS FUELHH
2024-01-01T03:30:00Z,Coal,229.000,Elexon BMRS FUELHH
2024-01-01T03:30:00Z,Gas,3168.000,Elexon BMRS FUELHH
2024-01-01T03:30:00Z,Hydro,643.000,Elexon BMRS FUELHH
2024-01-01T03:30:00Z,Imports & Exports,-244.000,Elexon BMRS FUELHH
2024-01-01T03:30:00Z,Nuclear,4668.000,Elexon BMRS FUELHH
2024-01-01T03:30:00Z,Other,254.000,Elexon BMRS FUELHH
2024-01-01T03:30:00Z,Pumped Storage,-1678.000,Elexon BMRS FUELHH
2024-01-01T03:30:00Z,Wind,11445.000,Elexon BMRS FUELHH
2024-01-01T04:00:00Z,Biomass,981.000,Elexon BMRS FUELHH
2024-01-01T04:00:00Z,Coal,230.000,Elexon BMRS FUELHH
2024-01-01T04:00:00Z,Gas,2987.000,Elexon BMRS FUELHH
2024-01-01T04:00:00Z,Hydro,588.000,Elexon BMRS FUELHH
2024-01-01T04:00:00Z,Imports & Exports,-596.000,Elexon BMRS FUELHH
2024-01-01T04:00:00Z,Nuclear,4667.000,Elexon BMRS FUELHH
2024-01-01T04:00:00Z,Other,213.000,Elexon BMRS FUELHH
2024-01-01T04:00:00Z,Pumped Storage,-1684.000,Elexon BMRS FUELHH
2024-01-01T04:00:00Z,Wind,11828.000,Elexon BMRS FUELHH
2024-01-01T04:30:00Z,Biomass,991.000,Elexon BMRS FUELHH
2024-01-01T04:30:00Z,Coal,229.000,Elexon BMRS FUELHH
2024-01-01T04:30:00Z,Gas,2696.000,Elexon BMRS FUELHH
2024-01-01T04:30:00Z,Hydro,512.000,Elexon BMRS FUELHH
2024-01-01T04:30:00Z,Imports & Exports,-652.000,Elexon BMRS FUELHH
2024-01-01T04:30:00Z,Nuclear,4657.000,Elexon BMRS FUELHH
2024-01-01T04:30:00Z,Other,224.000,Elexon BMRS FUELHH
2024-01-01T04:30:00Z,Pumped Storage,-1658.000,Elexon BMRS FUELHH
2024-01-01T04:30:00Z,Wind,11878.000,Elexon BMRS FUELHH
2024-01-01T05:00:00Z,Biomass,1010.000,Elexon BMRS FUELHH
2024-01-01T05:00:00Z,Coal,230.000,Elexon BMRS FUELHH
2024-01-01T05:00:00Z,Gas,2632.000,Elexon BMRS FUELHH
2024-01-01T05:00:00Z,Hydro,527.000,Elexon BMRS FUELHH
2024-01-01T05:00:00Z,Imports & Exports,-782.000,Elexon BMRS FUELHH
2024-01-01T05:00:00Z,Nuclear,4659.000,Elexon BMRS FUELHH
2024-01-01T05:00:00Z,Other,225.000,Elexon BMRS FUELHH
2024-01-01T05:00:00Z,Pumped Storage,-1646.000,Elexon BMRS FUELHH
2024-01-01T05:00:00Z,Wind,12037.000,Elexon BMRS FUELHH
2024-01-01T05:30:00Z,Biomass,1026.000,Elexon BMRS FUELHH
2024-01-01T05:30:00Z,Coal,230.000,Elexon BMRS FUELHH
2024-01-01T05:30:00Z,Gas,2838.000,Elexon BMRS FUELHH
2024-01-01T05:30:00Z,Hydro,534.000,Elexon BMRS FUELHH
2024-01-01T05:30:00Z,Imports & Exports,-772.000,Elexon BMRS FUELHH
2024-01-01T05:30:00Z,Nuclear,4659.000,Elexon BMRS FUELHH
2024-01-01T05:30:00Z,Other,235.000,Elexon BMRS FUELHH
2024-01-01T05:30:00Z,Pumped Storage,-1790.000,Elexon BMRS FUELHH
2024-01-01T05:30:00Z,Wind,12011.000,Elexon BMRS FUELHH
2024-01-01T06:00:00Z,Biomass,1050.000,Elexon BMRS FUELHH
2024-01-01T06:00:00Z,Coal,239.000,Elexon BMRS FUELHH
2024-01-01T06:00:00Z,Gas,2783.000,Elexon BMRS FUELHH
2024-01-01T06:00:00Z,Hydro,538.000,Elexon BMRS FUELHH
2024-01-01T06:00:00Z,Imports & Exports,-306.000,Elexon BMRS FUELHH
2024-01-01T06:00:00Z,Nuclear,4657.000,Elexon BMRS FUELHH
2024-01-01T06:00:00Z,Other,285.000,Elexon BMRS FUELHH
2024-01-01T06:00:00Z,Pumped Storage,-1622.000,Elexon BMRS FUELHH
2024-01-01T06:00:00Z,Wind,12044.000,Elexon BMRS FUELHH
2024-01-01T06:30:00Z,Biomass,1012.000,Elexon BMRS FUELHH
2024-01-01T06:30:00Z,Coal,339.000,Elexon BMRS FUELHH
2024-01-01T06:30:00Z,Gas,2864.000,Elexon BMRS FUELHH
2024-01-01T06:30:00Z,Hydro,672.000,Elexon BMRS FUELHH
2024-01-01T06:30:00Z,Imports & Exports,-284.000,Elexon BMRS FUELHH
2024-01-01T06:30:00Z,Nuclear,4661.000,Elexon BMRS FUELHH
2024-01-01T06:30:00Z,Other,234.000,Elexon BMRS FUELHH
2024-01-01T06:30:00Z,Pumped Storage,-1598.000,Elexon BMRS FUELHH
