time,technology,generationMW,source
2016-11-30T23:30:00Z,Coal,3506.000,Elexon BMRS FUELHH
2016-11-30T23:30:00Z,Gas,13252.000,Elexon BMRS FUELHH
2016-11-30T23:30:00Z,Hydro,128.000,Elexon BMRS FUELHH
2016-11-30T23:30:00Z,Imports & Exports,270.000,Elexon BMRS FUELHH
2016-11-30T23:30:00Z,Nuclear,8344.000,Elexon BMRS FUELHH
2016-11-30T23:30:00Z,Other,1985.000,Elexon BMRS FUELHH
2016-11-30T23:30:00Z,Pumped Storage,-384.000,Elexon BMRS FUELHH
2016-11-30T23:30:00Z,Wind,4097.000,Elexon BMRS FUELHH
2016-12-01T00:00:00Z,Coal,3498.000,Elexon BMRS FUELHH
2016-12-01T00:00:00Z,Gas,13793.000,Elexon BMRS FUELHH
2016-12-01T00:00:00Z,Hydro,127.000,Elexon BMRS FUELHH
2016-12-01T00:00:00Z,Imports & Exports,276.000,Elexon BMRS FUELHH
2016-12-01T00:00:00Z,Nuclear,8353.000,Elexon BMRS FUELHH
2016-12-01T00:00:00Z,Other,1985.000,Elexon BMRS FUELHH
2016-12-01T00:00:00Z,Pumped Storage,-1504.000,Elexon BMRS FUELHH
2016-12-01T00:00:00Z,Wind,4117.000,Elexon BMRS FUELHH
2016-12-01T00:30:00Z,Coal,3504.000,Elexon BMRS FUELHH
2016-12-01T00:30:00Z,Gas,14429.000,Elexon BMRS FUELHH
2016-12-01T00:30:00Z,Hydro,125.000,Elexon BMRS FUELHH
2016-12-01T00:30:00Z,Imports & Exports,276.000,Elexon BMRS FUELHH
2016-12-01T00:30:00Z,Nuclear,8335.000,Elexon BMRS FUELHH
2016-12-01T00:30:00Z,Other,1983.000,Elexon BMRS FUELHH
2016-12-01T00:30:00Z,Pumped Storage,-1940.000,Elexon BMRS FUELHH
2016-12-01T00:30:00Z,Wind,4220.000,Elexon BMRS FUELHH
2016-12-01T01:00:00Z,Coal,3503.000,Elexon BMRS FUELHH
2016-12-01T01:00:00Z,Gas,14147.000,Elexon BMRS FUELHH
