time,technology,generationMW,source
2016-02-29T23:30:00Z,Coal,5344.000,Elexon BMRS FUELHH
2016-02-29T23:30:00Z,Gas,5416.000,Elexon BMRS FUELHH
2016-02-29T23:30:00Z,Hydro,389.000,Elexon BMRS FUELHH
2016-02-29T23:30:00Z,Imports & Exports,3312.000,Elexon BMRS FUELHH
2016-02-29T23:30:00Z,Nuclear,7698.000,Elexon BMRS FUELHH
2016-02-29T23:30:00Z,Other,2094.000,Elexon BMRS FUELHH
2016-02-29T23:30:00Z,Pumped Storage,-240.000,Elexon BMRS FUELHH
2016-02-29T23:30:00Z,Wind,3937.000,Elexon BMRS FUELHH
2016-03-01T00:00:00Z,Coal,5252.000,Elexon BMRS FUELHH
2016-03-01T00:00:00Z,Gas,5231.000,Elexon BMRS FUELHH
2016-03-01T00:00:00Z,Hydro,376.000,Elexon BMRS FUELHH
2016-03-01T00:00:00Z,Imports & Exports,3286.000,Elexon BMRS FUELHH
2016-03-01T00:00:00Z,Nuclear,7692.000,Elexon BMRS FUELHH
2016-03-01T00:00:00Z,Other,2094.000,Elexon BMRS FUELHH
2016-03-01T00:00:00Z,Pumped Storage,-288.000,Elexon BMRS FUELHH
2016-03-01T00:00:00Z,Wind,4072.000,Elexon BMRS FUELHH
2016-03-01T00:30:00Z,Coal,5128.000,Elexon BMRS FUELHH
2016-03-01T00:30:00Z,Gas,5621.000,Elexon BMRS FUELHH
2016-03-01T00:30:00Z,Hydro,374.000,Elexon BMRS FUELHH
2016-03-01T00:30:00Z,Imports & Exports,3292.000,Elexon BMRS FUELHH
2016-03-01T00:30:00Z,Nuclear,7684.000,Elexon BMRS FUELHH
2016-03-01T00:30:00Z,Other,2088.000,Elexon BMRS FUELHH
2016-03-01T00:30:00Z,Pumped Storage,-412.000,Elexon BMRS FUELHH
2016-03-01T00:30:00Z,Wind,4181.000,Elexon BMRS FUELHH
2016-03-01T01:00:00Z,Coal,5294.000,Elexon BMRS FUELHH
2016-03-01T01:00:00Z,Gas,5875.000,Elexon BMRS FUELHH
2016-03-01T01:00:00Z,Hydro,359.000,Elexon BMRS FUELHH
2016-03-01T01:00:00Z,Imports & Exports,3272.000,Elexon BMRS FUELHH
2016-03-01T01:00:00Z,Nuclear,7687.000,Elexon BMRS FUELHH
2016-03-01T01:00:00Z,Other,2093.000,Elexon BMRS FUELHH
2016-03-01T01:00:00Z,Pumped Storage,-1202.000,Elexon BMRS FUELHH
2016-03-01T01:00:00Z,Wind,4262.000,Elexon BMRS FUELHH
2016-03-01T01:30:00Z,Coal,5294.000,Elexon BMRS FUELHH
2016-03-01T01:30:00Z,Gas,5345.000,Elexon BMRS FUELHH
2016-03-01T01:30:00Z,Hydro,352.000,Elexon BMRS FUELHH
2016-03-01T01:30:00Z,Imports & Exports,3240.000,Elexon BMRS FUELHH
2016-03-01T01:30:00Z,Nuclear,7688.000,Elexon BMRS FUELHH
2016-03-01T01:30:00Z,Other,2095.000,Elexon BMRS FUELHH
2016-03-01T01:30:00Z,Pumped Storage,-1448.000,Elexon BMRS FUELHH
2016-03-01T01:30:00Z,Wind,4467.000,Elexon BMRS FUELHH
2016-03-01T02:00:00Z,Coal,5246.000,Elexon BMRS FUELHH
2016-03-01T02:00:00Z,Gas,5140.000,Elexon BMRS FUELHH
2016-03-01T02:00:00Z,Hydro,343.000,Elexon BMRS FUELHH
2016-03-01T02:00:00Z,Imports & Exports,3322.000,Elexon BMRS FUELHH
2016-03-01T02:00:00Z,Nuclear,7682.000,Elexon BMRS FUELHH
2016-03-01T02:00:00Z,Other,2094.000,Elexon BMRS FUELHH
2016-03-01T02:00:00Z,Pumped Storage,-1848.000,Elexon BMRS FUELHH
2016-03-01T02:00:00Z,Wind,4573.000,Elexon BMRS FUELHH
2016-03-01T02:30:00Z,Coal,5054.000,Elexon BMRS FUELHH
2016-03-01T02:30:00Z,Gas,4996.000,Elexon BMRS FUELHH
2016-03-01T02:30:00Z,Hydro,333.000,Elexon BMRS FUELHH
2016-03-01T02:30:00Z,Imports & Exports,3378.000,Elexon BMRS FUELHH
2016-03-01T02:30:00Z,Nuclear,7687.000,Elexon BMRS FUELHH
2016-03-01T02:30:00Z,Other,2091.000,Elexon BMRS FUELHH
2016-03-01T02:30:00Z,Pumped Storage,-1970.000,Elexon BMRS FUELHH
2016-03-01T02:30:00Z,Wind,4733.000,Elexon BMRS FUELHH
2016-03-01T03:00:00Z,Coal,4821.000,Elexon BMRS FUELHH
2016-03-01T03:00:00Z,Gas,4776.000,Elexon BMRS FUELHH
2016-03-01T03:00:00Z,Hydro,319.000,Elexon BMRS FUELHH
2016-03-01T03:00:00Z,Imports & Exports,3374.000,Elexon BMRS FUELHH
2016-03-01T03:00:00Z,Nuclear,7687.000,Elexon BMRS FUELHH
2016-03-01T03:00:00Z,Other,2086.000,Elexon BMRS FUELHH
2016-03-01T03:00:00Z,Pumped Storage,-2394.000,Elexon BMRS FUELHH
2016-03-01T03:00:00Z,Wind,5017.000,Elexon BMRS FUELHH
2016-03-01T03:30:00Z,Coal,4560.000,Elexon BMRS FUELHH
2016-03-01T03:30:00Z,Gas,4393.000,Elexon BMRS FUELHH
2016-03-01T03:30:00Z,Hydro,322.000,Elexon BMRS FUELHH
2016-03-01T03:30:00Z,Imports & Exports,3358.000,Elexon BMRS FUELHH
2016-03-01T03:30:00Z,Nuclear,7685.000,Elexon BMRS FUELHH
2016-03-01T03:30:00Z,Other,2080.000,Elexon BMRS FUELHH
2016-03-01T03:30:00Z,Pumped Storage,-2524.000,Elexon BMRS FUELHH
2016-03-01T03:30:00Z,Wind,5176.000,Elexon BMRS FUELHH
2016-03-01T04:00:00Z,Coal,4050.000,Elexon BMRS FUELHH
2016-03-01T04:00:00Z,Gas,4320.000,Elexon BMRS FUELHH
2016-03-01T04:00:00Z,Hydro,346.000,Elexon BMRS FUELHH
2016-03-01T04:00:00Z,Imports & Exports,3364.000,Elexon BMRS FUELHH
2016-03-01T04:00:00Z,Nuclear,7677.000,Elexon BMRS FUELHH
2016-03-01T04:00:00Z,Other,2069.000,Elexon BMRS FUELHH
2016-03-01T04:00:00Z,Pumped Storage,-2502.000,Elexon BMRS FUELHH
2016-03-01T04:00:00Z,Wind,5275.000,Elexon BMRS FUELHH
2016-03-01T04:30:00Z,Coal,3927.000,Elexon BMRS FUELHH
2016-03-01T04:30:00Z,Gas,4274.000,Elexon BMRS FUELHH
2016-03-01T04:30:00Z,Hydro,355.000,Elexon BMRS FUELHH
2016-03-01T04:30:00Z,Imports & Exports,3328.000,Elexon BMRS FUELHH
2016-03-01T04:30:00Z,Nuclear,7687.000,Elexon BMRS FUELHH
2016-03-01T04:30:00Z,Other,2062.000,Elexon BMRS FUELHH
2016-03-01T04:30:00Z,Pumped Storage,-2328.000,Elexon BMRS FUELHH
2016-03-01T04:30:00Z,Wind,5325.000,Elexon BMRS FUELHH
2016-03-01T05:00:00Z,Coal,4368.000,Elexon BMRS FUELHH
2016-03-01T05:00:00Z,Gas,4488.000,Elexon BMRS FUELHH
2016-03-01T05:00:00Z,Hydro,373.000,Elexon BMRS FUELHH
2016-03-01T05:00:00Z,Imports & Exports,3156.000,Elexon BMRS FUELHH
2016-03-01T05:00:00Z,Nuclear,7681.000,Elexon BMRS FUELHH
2016-03-01T05:00:00Z,Other,2047.000,Elexon BMRS FUELHH
2016-03-01T05:00:00Z,Pumped Storage,-2142.000,Elexon BMRS FUELHH
2016-03-01T05:00:00Z,Wind,5329.000,Elexon BMRS FUELHH
2016-03-01T05:30:00Z,Coal,5086.000,Elexon BMRS FUELHH
2016-03-01T05:30:00Z,Gas,5097.000,Elexon BMRS FUELHH
2016-03-01T05:30:00Z,Hydro,389.000,Elexon BMRS FUELHH
2016-03-01T05:30:00Z,Imports & Exports,3074.000,Elexon BMRS FUELHH
2016-03-01T05:30:00Z,Nuclear,7558.000,Elexon BMRS FUELHH
2016-03-01T05:30:00Z,Other,2049.000,Elexon BMRS FUELHH
2016-03-01T05:30:00Z,Pumped Storage,-1876.000,Elexon BMRS FUELHH
2016-03-01T05:30:00Z,Wind,5284.000,Elexon BMRS FUELHH
2016-03-01T06:00:00Z,Coal,5652.000,Elexon BMRS FUELHH
2016-03-01T06:00:00Z,Gas,6434.000,Elexon BMRS FUELHH
2016-03-01T06:00:00Z,Hydro,391.000,Elexon BMRS FUELHH
2016-03-01T06:00:00Z,Imports & Exports,3190.000,Elexon BMRS FUELHH
2016-03-01T06:00:00Z,Nuclear,7519.000,Elexon BMRS FUELHH
2016-03-01T06:00:00Z,Other,2040.000,Elexon BMRS FUELHH
2016-03-01T06:00:00Z,Pumped Storage,-320.000,Elexon BMRS FUELHH
2016-03-01T06:00:00Z,Wind,5172.000,Elexon BMRS FUELHH
2016-03-01T06:30:00Z,Coal,5970.000,Elexon BMRS FUELHH
2016-03-01T06:30:00Z,Gas,8317.000,Elexon BMRS FUELHH
2016-03-01T06:30:00Z,Hydro,392.000,Elexon BMRS FUELHH
2016-03-01T06:30:00Z,Imports & Exports,3292.000,Elexon BMRS FUELHH
2016-03-01T06:30:00Z,Nuclear,7528.000,Elexon BMRS FUELHH
2016-03-01T06:30:00Z,Other,2043.000,Elexon BMRS FUELHH
2016-03-01T06:30:00Z,Pumped Storage,262.000,Elexon BMRS FUELHH
2016-03-01T06:30:00Z,Wind,5542.000,Elexon BMRS FUELHH
2016-03-01T07:00:00Z,Coal,6139.000,Elexon BMRS FUELHH
2016-03-01T07:00:00Z,Gas,11088.000,Elexon BMRS FUELHH
2016-03-01T07:00:00Z,Hydro,550.000,Elexon BMRS FUELHH
2016-03-01T07:00:00Z,Imports & Exports,3262.000,Elexon BMRS FUELHH
2016-03-01T07:00:00Z,Nuclear,7526.000,Elexon BMRS FUELHH
2016-03-01T07:00:00Z,Other,1987.000,Elexon BMRS FUELHH
2016-03-01T07:00:00Z,Pumped Storage,708.000,Elexon BMRS FUELHH
2016-03-01T07:00:00Z,Wind,5660.000,Elexon BMRS FUELHH
2016-03-01T07:30:00Z,Coal,6792.000,Elexon BMRS FUELHH
2016-03-01T07:30:00Z,Gas,12488.000,Elexon BMRS FUELHH
2016-03-01T07:30:00Z,Hydro,665.000,Elexon BMRS FUELHH
2016-03-01T07:30:00Z,Imports & Exports,3058.000,Elexon BMRS FUELHH
2016-03-01T07:30:00Z,Nuclear,7523.000,Elexon BMRS FUELHH
2016-03-01T07:30:00Z,Other,1986.000,Elexon BMRS FUELHH
