time,technology,generationMW,source
2016-10-31T23:30:00Z,Coal,2272.000,Elexon BMRS FUELHH
2016-10-31T23:30:00Z,Gas,13404.000,Elexon BMRS FUELHH
2016-10-31T23:30:00Z,Hydro,122.000,Elexon BMRS FUELHH
2016-10-31T23:30:00Z,Imports & Exports,2452.000,Elexon BMRS FUELHH
2016-10-31T23:30:00Z,Nuclear,7885.000,Elexon BMRS FUELHH
2016-10-31T23:30:00Z,Other,772.000,Elexon BMRS FUELHH
2016-10-31T23:30:00Z,Pumped Storage,-1148.000,Elexon BMRS FUELHH
2016-10-31T23:30:00Z,Wind,1195.000,Elexon BMRS FUELHH
2016-11-01T00:00:00Z,Coal,2271.000,Elexon BMRS FUELHH
2016-11-01T00:00:00Z,Gas,12225.000,Elexon BMRS FUELHH
2016-11-01T00:00:00Z,Hydro,119.000,Elexon BMRS FUELHH
2016-11-01T00:00:00Z,Imports & Exports,2968.000,Elexon BMRS FUELHH
2016-11-01T00:00:00Z,Nuclear,7878.000,Elexon BMRS FUELHH
2016-11-01T00:00:00Z,Other,823.000,Elexon BMRS FUELHH
2016-11-01T00:00:00Z,Pumped Storage,-1140.000,Elexon BMRS FUELHH
2016-11-01T00:00:00Z,Wind,1272.000,Elexon BMRS FUELHH
2016-11-01T00:30:00Z,Coal,2271.000,Elexon BMRS FUELHH
2016-11-01T00:30:00Z,Gas,12129.000,Elexon BMRS FUELHH
2016-11-01T00:30:00Z,Hydro,116.000,Elexon BMRS FUELHH
2016-11-01T00:30:00Z,Imports & Exports,2972.000,Elexon BMRS FUELHH
2016-11-01T00:30:00Z,Nuclear,7871.000,Elexon BMRS FUELHH
2016-11-01T00:30:00Z,Other,834.000,Elexon BMRS FUELHH
2016-11-01T00:30:00Z,Pumped Storage,-1138.000,Elexon BMRS FUELHH
2016-11-01T00:30:00Z,Wind,1352.000,Elexon BMRS FUELHH
2016-11-01T01:00:00Z,Coal,2268.000,Elexon BMRS FUELHH
2016-11-01T01:00:00Z,Gas,12028.000,Elexon BMRS FUELHH
2016-11-01T01:00:00Z,Hydro,92.000,Elexon BMRS FUELHH
2016-11-01T01:00:00Z,Imports & Exports,2832.000,Elexon BMRS FUELHH
2016-11-01T01:00:00Z,Nuclear,7872.000,Elexon BMRS FUELHH
2016-11-01T01:00:00Z,Other,812.000,Elexon BMRS FUELHH
2016-11-01T01:00:00Z,Pumped Storage,-1384.000,Elexon BMRS FUELHH
2016-11-01T01:00:00Z,Wind,1463.000,Elexon BMRS FUELHH
2016-11-01T01:30:00Z,Coal,2213.000,Elexon BMRS FUELHH
2016-11-01T01:30:00Z,Gas,11451.000,Elexon BMRS FUELHH
2016-11-01T01:30:00Z,Hydro,81.000,Elexon BMRS FUELHH
2016-11-01T01:30:00Z,Imports & Exports,2822.000,Elexon BMRS FUELHH
2016-11-01T01:30:00Z,Nuclear,7870.000,Elexon BMRS FUELHH
2016-11-01T01:30:00Z,Other,761.000,Elexon BMRS FUELHH
2016-11-01T01:30:00Z,Pumped Storage,-1550.000,Elexon BMRS FUELHH
2016-11-01T01:30:00Z,Wind,1554.000,Elexon BMRS FUELHH
2016-11-01T02:00:00Z,Coal,2160.000,Elexon BMRS FUELHH
2016-11-01T02:00:00Z,Gas,10485.000,Elexon BMRS FUELHH
2016-11-01T02:00:00Z,Hydro,80.000,Elexon BMRS FUELHH
2016-11-01T02:00:00Z,Imports & Exports,3292.000,Elexon BMRS FUELHH
2016-11-01T02:00:00Z,Nuclear,7872.000,Elexon BMRS FUELHH
2016-11-01T02:00:00Z,Other,761.000,Elexon BMRS FUELHH
2016-11-01T02:00:00Z,Pumped Storage,-1550.000,Elexon BMRS FUELHH
2016-11-01T02:00:00Z,Wind,1568.000,Elexon BMRS FUELHH
2016-11-01T02:30:00Z,Coal,2206.000,Elexon BMRS FUELHH
2016-11-01T02:30:00Z,Gas,10052.000,Elexon BMRS FUELHH
2016-11-01T02:30:00Z,Hydro,80.000,Elexon BMRS FUELHH
2016-11-01T02:30:00Z,Imports & Exports,3296.000,Elexon BMRS FUELHH
2016-11-01T02:30:00Z,Nuclear,7871.000,Elexon BMRS FUELHH
2016-11-01T02:30:00Z,Other,761.000,Elexon BMRS FUELHH
2016-11-01T02:30:00Z,Pumped Storage,-1652.000,Elexon BMRS FUELHH
2016-11-01T02:30:00Z,Wind,1635.000,Elexon BMRS FUELHH
2016-11-01T03:00:00Z,Coal,2221.000,Elexon BMRS FUELHH
2016-11-01T03:00:00Z,Gas,10096.000,Elexon BMRS FUELHH
2016-11-01T03:00:00Z,Hydro,79.000,Elexon BMRS FUELHH
2016-11-01T03:00:00Z,Imports & Exports,2904.000,Elexon BMRS FUELHH
2016-11-01T03:00:00Z,Nuclear,7868.000,Elexon BMRS FUELHH
2016-11-01T03:00:00Z,Other,766.000,Elexon BMRS FUELHH
2016-11-01T03:00:00Z,Pumped Storage,-1764.000,Elexon BMRS FUELHH
2016-11-01T03:00:00Z,Wind,1626.000,Elexon BMRS FUELHH
2016-11-01T03:30:00Z,Coal,2193.000,Elexon BMRS FUELHH
2016-11-01T03:30:00Z,Gas,9762.000,Elexon BMRS FUELHH
2016-11-01T03:30:00Z,Hydro,96.000,Elexon BMRS FUELHH
2016-11-01T03:30:00Z,Imports & Exports,2898.000,Elexon BMRS FUELHH
2016-11-01T03:30:00Z,Nuclear,7874.000,Elexon BMRS FUELHH
2016-11-01T03:30:00Z,Other,822.000,Elexon BMRS FUELHH
2016-11-01T03:30:00Z,Pumped Storage,-1762.000,Elexon BMRS FUELHH
2016-11-01T03:30:00Z,Wind,1604.000,Elexon BMRS FUELHH
2016-11-01T04:00:00Z,Coal,2103.000,Elexon BMRS FUELHH
2016-11-01T04:00:00Z,Gas,9634.000,Elexon BMRS FUELHH
2016-11-01T04:00:00Z,Hydro,116.000,Elexon BMRS FUELHH
2016-11-01T04:00:00Z,Imports & Exports,2900.000,Elexon BMRS FUELHH
2016-11-01T04:00:00Z,Nuclear,7872.000,Elexon BMRS FUELHH
2016-11-01T04:00:00Z,Other,822.000,Elexon BMRS FUELHH
2016-11-01T04:00:00Z,Pumped Storage,-1762.000,Elexon BMRS FUELHH
