time,technology,generationMW,source
2023-04-30T23:00:00Z,Biomass,1313.000,Elexon BMRS FUELHH
2023-04-30T23:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2023-04-30T23:00:00Z,Gas,4894.000,Elexon BMRS FUELHH
2023-04-30T23:00:00Z,Hydro,64.000,Elexon BMRS FUELHH
2023-04-30T23:00:00Z,Imports & Exports,5866.000,Elexon BMRS FUELHH
2023-04-30T23:00:00Z,Nuclear,3586.000,Elexon BMRS FUELHH
2023-04-30T23:00:00Z,Other,176.000,Elexon BMRS FUELHH
2023-04-30T23:00:00Z,Pumped Storage,-96.000,Elexon BMRS FUELHH
2023-04-30T23:00:00Z,Wind,5290.000,Elexon BMRS FUELHH
2023-04-30T23:30:00Z,Biomass,1246.000,Elexon BMRS FUELHH
2023-04-30T23:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2023-04-30T23:30:00Z,Gas,4620.000,Elexon BMRS FUELHH
2023-04-30T23:30:00Z,Hydro,45.000,Elexon BMRS FUELHH
2023-04-30T23:30:00Z,Imports & Exports,5832.000,Elexon BMRS FUELHH
2023-04-30T23:30:00Z,Nuclear,3580.000,Elexon BMRS FUELHH
2023-04-30T23:30:00Z,Other,189.000,Elexon BMRS FUELHH
2023-04-30T23:30:00Z,Pumped Storage,112.000,Elexon BMRS FUELHH
2023-04-30T23:30:00Z,Wind,5026.000,Elexon BMRS FUELHH
2023-05-01T00:00:00Z,Biomass,1311.000,Elexon BMRS FUELHH
2023-05-01T00:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2023-05-01T00:00:00Z,Gas,4682.000,Elexon BMRS FUELHH
2023-05-01T00:00:00Z,Hydro,45.000,Elexon BMRS FUELHH
2023-05-01T00:00:00Z,Imports & Exports,6284.000,Elexon BMRS FUELHH
2023-05-01T00:00:00Z,Nuclear,3579.000,Elexon BMRS FUELHH
2023-05-01T00:00:00Z,Other,161.000,Elexon BMRS FUELHH
2023-05-01T00:00:00Z,Pumped Storage,-148.000,Elexon BMRS FUELHH
2023-05-01T00:00:00Z,Wind,4772.000,Elexon BMRS FUELHH
2023-05-01T00:30:00Z,Biomass,1347.000,Elexon BMRS FUELHH
2023-05-01T00:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2023-05-01T00:30:00Z,Gas,4925.000,Elexon BMRS FUELHH
2023-05-01T00:30:00Z,Hydro,45.000,Elexon BMRS FUELHH
2023-05-01T00:30:00Z,Imports & Exports,6368.000,Elexon BMRS FUELHH
2023-05-01T00:30:00Z,Nuclear,3579.000,Elexon BMRS FUELHH
2023-05-01T00:30:00Z,Other,202.000,Elexon BMRS FUELHH
2023-05-01T00:30:00Z,Pumped Storage,-152.000,Elexon BMRS FUELHH
2023-05-01T00:30:00Z,Wind,4483.000,Elexon BMRS FUELHH
2023-05-01T01:00:00Z,Biomass,1368.000,Elexon BMRS FUELHH
2023-05-01T01:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2023-05-01T01:00:00Z,Gas,5072.000,Elexon BMRS FUELHH
2023-05-01T01:00:00Z,Hydro,46.000,Elexon BMRS FUELHH
2023-05-01T01:00:00Z,Imports & Exports,6774.000,Elexon BMRS FUELHH
2023-05-01T01:00:00Z,Nuclear,3584.000,Elexon BMRS FUELHH
2023-05-01T01:00:00Z,Other,176.000,Elexon BMRS FUELHH
2023-05-01T01:00:00Z,Pumped Storage,-642.000,Elexon BMRS FUELHH
2023-05-01T01:00:00Z,Wind,4002.000,Elexon BMRS FUELHH
2023-05-01T01:30:00Z,Biomass,1368.000,Elexon BMRS FUELHH
2023-05-01T01:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2023-05-01T01:30:00Z,Gas,5160.000,Elexon BMRS FUELHH
