time,technology,generationMW,source
2019-08-31T22:30:00Z,Biomass,1751.000,Elexon BMRS FUELHH
2019-08-31T22:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2019-08-31T22:30:00Z,Gas,4349.000,Elexon BMRS FUELHH
2019-08-31T22:30:00Z,Hydro,405.000,Elexon BMRS FUELHH
2019-08-31T22:30:00Z,Imports & Exports,1612.000,Elexon BMRS FUELHH
2019-08-31T22:30:00Z,Nuclear,6266.000,Elexon BMRS FUELHH
2019-08-31T22:30:00Z,Other,101.000,Elexon BMRS FUELHH
2019-08-31T22:30:00Z,Pumped Storage,110.000,Elexon BMRS FUELHH
2019-08-31T22:30:00Z,Wind,6958.000,Elexon BMRS FUELHH
2019-08-31T23:00:00Z,Biomass,1472.000,Elexon BMRS FUELHH
2019-08-31T23:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2019-08-31T23:00:00Z,Gas,3895.000,Elexon BMRS FUELHH
2019-08-31T23:00:00Z,Hydro,406.000,Elexon BMRS FUELHH
2019-08-31T23:00:00Z,Imports & Exports,1488.000,Elexon BMRS FUELHH
2019-08-31T23:00:00Z,Nuclear,6262.000,Elexon BMRS FUELHH
2019-08-31T23:00:00Z,Other,99.000,Elexon BMRS FUELHH
2019-08-31T23:00:00Z,Pumped Storage,-114.000,Elexon BMRS FUELHH
2019-08-31T23:00:00Z,Wind,6833.000,Elexon BMRS FUELHH
2019-08-31T23:30:00Z,Biomass,1388.000,Elexon BMRS FUELHH
2019-08-31T23:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2019-08-31T23:30:00Z,Gas,3853.000,Elexon BMRS FUELHH
2019-08-31T23:30:00Z,Hydro,387.000,Elexon BMRS FUELHH
2019-08-31T23:30:00Z,Imports & Exports,1382.000,Elexon BMRS FUELHH
2019-08-31T23:30:00Z,Nuclear,6254.000,Elexon BMRS FUELHH
2019-08-31T23:30:00Z,Other,99.000,Elexon BMRS FUELHH
2019-08-31T23:30:00Z,Pumped Storage,-368.000,Elexon BMRS FUELHH
2019-08-31T23:30:00Z,Wind,6632.000,Elexon BMRS FUELHH
2019-09-01T00:00:00Z,Biomass,1633.000,Elexon BMRS FUELHH
2019-09-01T00:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2019-09-01T00:00:00Z,Gas,4219.000,Elexon BMRS FUELHH
2019-09-01T00:00:00Z,Hydro,384.000,Elexon BMRS FUELHH
2019-09-01T00:00:00Z,Imports & Exports,648.000,Elexon BMRS FUELHH
2019-09-01T00:00:00Z,Nuclear,6248.000,Elexon BMRS FUELHH
2019-09-01T00:00:00Z,Other,104.000,Elexon BMRS FUELHH
2019-09-01T00:00:00Z,Pumped Storage,-634.000,Elexon BMRS FUELHH
2019-09-01T00:00:00Z,Wind,6248.000,Elexon BMRS FUELHH
2019-09-01T00:30:00Z,Biomass,1663.000,Elexon BMRS FUELHH
2019-09-01T00:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2019-09-01T00:30:00Z,Gas,4154.000,Elexon BMRS FUELHH
2019-09-01T00:30:00Z,Hydro,387.000,Elexon BMRS FUELHH
2019-09-01T00:30:00Z,Imports & Exports,646.000,Elexon BMRS FUELHH
2019-09-01T00:30:00Z,Nuclear,6251.000,Elexon BMRS FUELHH
2019-09-01T00:30:00Z,Other,102.000,Elexon BMRS FUELHH
2019-09-01T00:30:00Z,Pumped Storage,-638.000,Elexon BMRS FUELHH
2019-09-01T00:30:00Z,Wind,6057.000,Elexon BMRS FUELHH
2019-09-01T01:00:00Z,Biomass,1757.000,Elexon BMRS FUELHH
2019-09-01T01:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2019-09-01T01:00:00Z,Gas,4587.000,Elexon BMRS FUELHH
2019-09-01T01:00:00Z,Hydro,388.000,Elexon BMRS FUELHH
