source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,BIOMASS,733.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,CCGT,3847.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,COAL,0.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,INTELEC,-896.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,INTEW,-9.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,INTFR,0.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,INTIFA2,-979.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,INTIRL,-195.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,INTNED,-171.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,INTNEM,883.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,INTNSL,942.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,NPSHYD,241.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,NUCLEAR,4365.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,OCGT,47.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,OIL,0.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,OTHER,107.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,PS,-859.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Sheffield Solar PVLive,2022-10-01T00:00:00Z,SOLAR,0.000,,2026-06-08T23:31:18.356865Z
Elexon BMRS FUELINST,2022-10-01T00:00:00Z,WIND,11094.000,2022-10-01T00:05:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:05:00Z,BIOMASS,722.000,2022-10-01T00:10:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:05:00Z,CCGT,3868.000,2022-10-01T00:10:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:05:00Z,COAL,0.000,2022-10-01T00:10:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:05:00Z,INTELEC,-966.000,2022-10-01T00:10:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:05:00Z,INTEW,0.000,2022-10-01T00:10:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:05:00Z,INTFR,0.000,2022-10-01T00:10:00Z,2026-06-08T23:31:17.932352Z
Elexon BMRS FUELINST,2022-10-01T00:05:00Z,INTIFA2,-983.000,2022-10-01T00:10:00Z,2026-06-08T23:31:17.932352Z
