source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,BIOMASS,813.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,CCGT,3434.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,COAL,0.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,INTELEC,219.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,INTEW,0.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,INTFR,-460.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,INTIFA2,-424.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,INTIRL,-57.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,INTNED,209.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,INTNEM,767.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,INTNSL,1003.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,NPSHYD,478.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,NUCLEAR,4635.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,OCGT,1.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,OIL,0.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,OTHER,144.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,PS,-426.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Sheffield Solar PVLive,2022-11-01T00:00:00Z,SOLAR,0.000,,2026-06-08T23:32:14.102994Z
Elexon BMRS FUELINST,2022-11-01T00:00:00Z,WIND,10879.000,2022-11-01T00:05:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,BIOMASS,798.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,CCGT,3376.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,COAL,0.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,INTELEC,198.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,INTEW,0.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,INTFR,-475.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,INTIFA2,-430.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,INTIRL,-30.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,INTNED,159.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,INTNEM,755.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,INTNSL,1064.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,NPSHYD,460.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,NUCLEAR,4618.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,OCGT,1.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,OIL,0.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,OTHER,124.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,PS,-305.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:05:00Z,WIND,10900.000,2022-11-01T00:10:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:10:00Z,BIOMASS,798.000,2022-11-01T00:15:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:10:00Z,CCGT,3360.000,2022-11-01T00:15:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:10:00Z,COAL,0.000,2022-11-01T00:15:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:10:00Z,INTELEC,198.000,2022-11-01T00:15:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:10:00Z,INTEW,0.000,2022-11-01T00:15:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:10:00Z,INTFR,-475.000,2022-11-01T00:15:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:10:00Z,INTIFA2,-430.000,2022-11-01T00:15:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:10:00Z,INTIRL,-5.000,2022-11-01T00:15:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:10:00Z,INTNED,160.000,2022-11-01T00:15:00Z,2026-06-08T23:32:13.664579Z
Elexon BMRS FUELINST,2022-11-01T00:10:00Z,INTNEM,754.000,2022-11-01T00:15:00Z,2026-06-08T23:32:13.664579Z
