source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,BIOMASS,1398.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,CCGT,15840.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,COAL,723.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,INTELEC,-921.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,INTEW,504.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,INTFR,-1033.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,INTIFA2,-1029.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,INTIRL,0.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,INTNED,-835.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,INTNEM,-1021.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,INTNSL,164.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,NPSHYD,207.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,NUCLEAR,5042.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,OCGT,0.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,OIL,0.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,OTHER,227.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,PS,-715.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Sheffield Solar PVLive,2022-07-01T00:00:00Z,SOLAR,0.000,,2026-06-08T23:28:27.234635Z
Elexon BMRS FUELINST,2022-07-01T00:00:00Z,WIND,1843.000,2022-07-01T00:05:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:05:00Z,BIOMASS,1398.000,2022-07-01T00:10:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:05:00Z,CCGT,15884.000,2022-07-01T00:10:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:05:00Z,COAL,729.000,2022-07-01T00:10:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:05:00Z,INTELEC,-922.000,2022-07-01T00:10:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:05:00Z,INTEW,504.000,2022-07-01T00:10:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:05:00Z,INTFR,-1032.000,2022-07-01T00:10:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:05:00Z,INTIFA2,-1029.000,2022-07-01T00:10:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:05:00Z,INTIRL,0.000,2022-07-01T00:10:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:05:00Z,INTNED,-841.000,2022-07-01T00:10:00Z,2026-06-08T23:28:26.831189Z
Elexon BMRS FUELINST,2022-07-01T00:05:00Z,INTNEM,-1021.000,2022-07-01T00:10:00Z,2026-06-08T23:28:26.831189Z
