source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,BIOMASS,1527.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,CCGT,2730.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,COAL,0.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,INTELEC,0.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,INTEW,308.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,INTFR,-192.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,INTIFA2,-4.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,INTIRL,306.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,INTNED,624.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,INTNEM,-4.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,INTNSL,229.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,NPSHYD,301.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,NUCLEAR,6809.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,OCGT,0.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,OIL,0.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,OTHER,85.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,PS,-777.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
Elexon BMRS FUELINST,2021-12-31T23:55:00Z,WIND,10565.000,2022-01-01T00:00:00Z,2026-06-08T23:22:51.576841Z
