time,technology,generationMW,source
2022-05-31T22:30:00Z,Biomass,1904.000,Elexon BMRS FUELHH
2022-05-31T22:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2022-05-31T22:30:00Z,Gas,17404.000,Elexon BMRS FUELHH
2022-05-31T22:30:00Z,Hydro,337.000,Elexon BMRS FUELHH
2022-05-31T22:30:00Z,Imports & Exports,-3272.000,Elexon BMRS FUELHH
2022-05-31T22:30:00Z,Nuclear,5132.000,Elexon BMRS FUELHH
2022-05-31T22:30:00Z,Other,178.000,Elexon BMRS FUELHH
2022-05-31T22:30:00Z,Pumped Storage,-130.000,Elexon BMRS FUELHH
2022-05-31T22:30:00Z,Wind,1370.000,Elexon BMRS FUELHH
2022-05-31T23:00:00Z,Biomass,1718.000,Elexon BMRS FUELHH
2022-05-31T23:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2022-05-31T23:00:00Z,Gas,16927.000,Elexon BMRS FUELHH
2022-05-31T23:00:00Z,Hydro,257.000,Elexon BMRS FUELHH
2022-05-31T23:00:00Z,Imports & Exports,-3510.000,Elexon BMRS FUELHH
2022-05-31T23:00:00Z,Nuclear,5139.000,Elexon BMRS FUELHH
2022-05-31T23:00:00Z,Other,155.000,Elexon BMRS FUELHH
2022-05-31T23:00:00Z,Pumped Storage,-138.000,Elexon BMRS FUELHH
2022-05-31T23:00:00Z,Wind,1445.000,Elexon BMRS FUELHH
2022-05-31T23:30:00Z,Biomass,1701.000,Elexon BMRS FUELHH
2022-05-31T23:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2022-05-31T23:30:00Z,Gas,16542.000,Elexon BMRS FUELHH
2022-05-31T23:30:00Z,Hydro,234.000,Elexon BMRS FUELHH
2022-05-31T23:30:00Z,Imports & Exports,-3550.000,Elexon BMRS FUELHH
2022-05-31T23:30:00Z,Nuclear,5140.000,Elexon BMRS FUELHH
2022-05-31T23:30:00Z,Other,149.000,Elexon BMRS FUELHH
2022-05-31T23:30:00Z,Pumped Storage,-140.000,Elexon BMRS FUELHH
2022-05-31T23:30:00Z,Wind,1432.000,Elexon BMRS FUELHH
2022-06-01T00:00:00Z,Biomass,1698.000,Elexon BMRS FUELHH
2022-06-01T00:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2022-06-01T00:00:00Z,Gas,17381.000,Elexon BMRS FUELHH
2022-06-01T00:00:00Z,Hydro,201.000,Elexon BMRS FUELHH
2022-06-01T00:00:00Z,Imports & Exports,-4676.000,Elexon BMRS FUELHH
2022-06-01T00:00:00Z,Nuclear,5142.000,Elexon BMRS FUELHH
2022-06-01T00:00:00Z,Other,124.000,Elexon BMRS FUELHH
2022-06-01T00:00:00Z,Pumped Storage,-366.000,Elexon BMRS FUELHH
2022-06-01T00:00:00Z,Wind,1566.000,Elexon BMRS FUELHH
2022-06-01T00:30:00Z,Biomass,1720.000,Elexon BMRS FUELHH
2022-06-01T00:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2022-06-01T00:30:00Z,Gas,17415.000,Elexon BMRS FUELHH
2022-06-01T00:30:00Z,Hydro,197.000,Elexon BMRS FUELHH
2022-06-01T00:30:00Z,Imports & Exports,-4758.000,Elexon BMRS FUELHH
2022-06-01T00:30:00Z,Nuclear,5137.000,Elexon BMRS FUELHH
2022-06-01T00:30:00Z,Other,139.000,Elexon BMRS FUELHH
2022-06-01T00:30:00Z,Pumped Storage,-408.000,Elexon BMRS FUELHH
2022-06-01T00:30:00Z,Wind,1491.000,Elexon BMRS FUELHH
2022-06-01T01:00:00Z,Biomass,1734.000,Elexon BMRS FUELHH
2022-06-01T01:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2022-06-01T01:00:00Z,Gas,17457.000,Elexon BMRS FUELHH
2022-06-01T01:00:00Z,Hydro,196.000,Elexon BMRS FUELHH
2022-06-01T01:00:00Z,Imports & Exports,-4740.000,Elexon BMRS FUELHH
2022-06-01T01:00:00Z,Nuclear,5137.000,Elexon BMRS FUELHH
2022-06-01T01:00:00Z,Other,152.000,Elexon BMRS FUELHH
2022-06-01T01:00:00Z,Pumped Storage,-666.000,Elexon BMRS FUELHH
2022-06-01T01:00:00Z,Wind,1337.000,Elexon BMRS FUELHH
2022-06-01T01:30:00Z,Biomass,1720.000,Elexon BMRS FUELHH
2022-06-01T01:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2022-06-01T01:30:00Z,Gas,17397.000,Elexon BMRS FUELHH
2022-06-01T01:30:00Z,Hydro,198.000,Elexon BMRS FUELHH
2022-06-01T01:30:00Z,Imports & Exports,-4784.000,Elexon BMRS FUELHH
2022-06-01T01:30:00Z,Nuclear,5139.000,Elexon BMRS FUELHH
2022-06-01T01:30:00Z,Other,138.000,Elexon BMRS FUELHH
2022-06-01T01:30:00Z,Pumped Storage,-676.000,Elexon BMRS FUELHH
2022-06-01T01:30:00Z,Wind,1210.000,Elexon BMRS FUELHH
2022-06-01T02:00:00Z,Biomass,1714.000,Elexon BMRS FUELHH
2022-06-01T02:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2022-06-01T02:00:00Z,Gas,17420.000,Elexon BMRS FUELHH
2022-06-01T02:00:00Z,Hydro,199.000,Elexon BMRS FUELHH
2022-06-01T02:00:00Z,Imports & Exports,-4834.000,Elexon BMRS FUELHH
2022-06-01T02:00:00Z,Nuclear,5140.000,Elexon BMRS FUELHH
2022-06-01T02:00:00Z,Other,118.000,Elexon BMRS FUELHH
2022-06-01T02:00:00Z,Pumped Storage,-828.000,Elexon BMRS FUELHH
2022-06-01T02:00:00Z,Wind,1196.000,Elexon BMRS FUELHH
2022-06-01T02:30:00Z,Biomass,1716.000,Elexon BMRS FUELHH
2022-06-01T02:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2022-06-01T02:30:00Z,Gas,17240.000,Elexon BMRS FUELHH
2022-06-01T02:30:00Z,Hydro,195.000,Elexon BMRS FUELHH
2022-06-01T02:30:00Z,Imports & Exports,-4766.000,Elexon BMRS FUELHH
2022-06-01T02:30:00Z,Nuclear,5145.000,Elexon BMRS FUELHH
2022-06-01T02:30:00Z,Other,118.000,Elexon BMRS FUELHH
2022-06-01T02:30:00Z,Pumped Storage,-828.000,Elexon BMRS FUELHH
2022-06-01T02:30:00Z,Wind,1105.000,Elexon BMRS FUELHH
2022-06-01T03:00:00Z,Biomass,1712.000,Elexon BMRS FUELHH
2022-06-01T03:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2022-06-01T03:00:00Z,Gas,17487.000,Elexon BMRS FUELHH
2022-06-01T03:00:00Z,Hydro,194.000,Elexon BMRS FUELHH
2022-06-01T03:00:00Z,Imports & Exports,-4850.000,Elexon BMRS FUELHH
2022-06-01T03:00:00Z,Nuclear,5143.000,Elexon BMRS FUELHH
2022-06-01T03:00:00Z,Other,120.000,Elexon BMRS FUELHH
2022-06-01T03:00:00Z,Pumped Storage,-830.000,Elexon BMRS FUELHH
2022-06-01T03:00:00Z,Wind,1072.000,Elexon BMRS FUELHH
2022-06-01T03:30:00Z,Biomass,1706.000,Elexon BMRS FUELHH
2022-06-01T03:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2022-06-01T03:30:00Z,Gas,17179.000,Elexon BMRS FUELHH
2022-06-01T03:30:00Z,Hydro,194.000,Elexon BMRS FUELHH
2022-06-01T03:30:00Z,Imports & Exports,-4890.000,Elexon BMRS FUELHH
2022-06-01T03:30:00Z,Nuclear,5147.000,Elexon BMRS FUELHH
2022-06-01T03:30:00Z,Other,111.000,Elexon BMRS FUELHH
2022-06-01T03:30:00Z,Pumped Storage,-830.000,Elexon BMRS FUELHH
2022-06-01T03:30:00Z,Wind,1135.000,Elexon BMRS FUELHH
2022-06-01T04:00:00Z,Biomass,1716.000,Elexon BMRS FUELHH
