time,technology,generationMW,source
2022-12-01T00:00:00Z,Biomass,1765.000,Elexon BMRS FUELHH
2022-12-01T00:00:00Z,Coal,1501.000,Elexon BMRS FUELHH
2022-12-01T00:00:00Z,Gas,16613.000,Elexon BMRS FUELHH
2022-12-01T00:00:00Z,Hydro,414.000,Elexon BMRS FUELHH
2022-12-01T00:00:00Z,Imports & Exports,-1208.000,Elexon BMRS FUELHH
2022-12-01T00:00:00Z,Nuclear,4296.000,Elexon BMRS FUELHH
2022-12-01T00:00:00Z,Other,386.000,Elexon BMRS FUELHH
2022-12-01T00:00:00Z,Pumped Storage,-1480.000,Elexon BMRS FUELHH
2022-12-01T00:00:00Z,Wind,3226.000,Elexon BMRS FUELHH
2022-12-01T00:30:00Z,Biomass,1769.000,Elexon BMRS FUELHH
2022-12-01T00:30:00Z,Coal,1495.000,Elexon BMRS FUELHH
2022-12-01T00:30:00Z,Gas,16735.000,Elexon BMRS FUELHH
2022-12-01T00:30:00Z,Hydro,402.000,Elexon BMRS FUELHH
2022-12-01T00:30:00Z,Imports & Exports,-968.000,Elexon BMRS FUELHH
2022-12-01T00:30:00Z,Nuclear,4296.000,Elexon BMRS FUELHH
2022-12-01T00:30:00Z,Other,327.000,Elexon BMRS FUELHH
2022-12-01T00:30:00Z,Pumped Storage,-1544.000,Elexon BMRS FUELHH
2022-12-01T00:30:00Z,Wind,3220.000,Elexon BMRS FUELHH
2022-12-01T01:00:00Z,Biomass,1764.000,Elexon BMRS FUELHH
2022-12-01T01:00:00Z,Coal,1498.000,Elexon BMRS FUELHH
2022-12-01T01:00:00Z,Gas,15920.000,Elexon BMRS FUELHH
2022-12-01T01:00:00Z,Hydro,392.000,Elexon BMRS FUELHH
2022-12-01T01:00:00Z,Imports & Exports,-438.000,Elexon BMRS FUELHH
2022-12-01T01:00:00Z,Nuclear,4298.000,Elexon BMRS FUELHH
2022-12-01T01:00:00Z,Other,238.000,Elexon BMRS FUELHH
2022-12-01T01:00:00Z,Pumped Storage,-1594.000,Elexon BMRS FUELHH
2022-12-01T01:00:00Z,Wind,3231.000,Elexon BMRS FUELHH
2022-12-01T01:30:00Z,Biomass,1765.000,Elexon BMRS FUELHH
2022-12-01T01:30:00Z,Coal,1359.000,Elexon BMRS FUELHH
2022-12-01T01:30:00Z,Gas,15197.000,Elexon BMRS FUELHH
2022-12-01T01:30:00Z,Hydro,390.000,Elexon BMRS FUELHH
2022-12-01T01:30:00Z,Imports & Exports,-418.000,Elexon BMRS FUELHH
2022-12-01T01:30:00Z,Nuclear,4298.000,Elexon BMRS FUELHH
2022-12-01T01:30:00Z,Other,304.000,Elexon BMRS FUELHH
2022-12-01T01:30:00Z,Pumped Storage,-1532.000,Elexon BMRS FUELHH
2022-12-01T01:30:00Z,Wind,3218.000,Elexon BMRS FUELHH
2022-12-01T02:00:00Z,Biomass,1765.000,Elexon BMRS FUELHH
2022-12-01T02:00:00Z,Coal,1316.000,Elexon BMRS FUELHH
2022-12-01T02:00:00Z,Gas,14046.000,Elexon BMRS FUELHH
2022-12-01T02:00:00Z,Hydro,389.000,Elexon BMRS FUELHH
2022-12-01T02:00:00Z,Imports & Exports,352.000,Elexon BMRS FUELHH
2022-12-01T02:00:00Z,Nuclear,4295.000,Elexon BMRS FUELHH
2022-12-01T02:00:00Z,Other,282.000,Elexon BMRS FUELHH
2022-12-01T02:00:00Z,Pumped Storage,-1502.000,Elexon BMRS FUELHH
2022-12-01T02:00:00Z,Wind,3088.000,Elexon BMRS FUELHH
2022-12-01T02:30:00Z,Biomass,1769.000,Elexon BMRS FUELHH
2022-12-01T02:30:00Z,Coal,1314.000,Elexon BMRS FUELHH
2022-12-01T02:30:00Z,Gas,13795.000,Elexon BMRS FUELHH
2022-12-01T02:30:00Z,Hydro,389.000,Elexon BMRS FUELHH
2022-12-01T02:30:00Z,Imports & Exports,398.000,Elexon BMRS FUELHH
2022-12-01T02:30:00Z,Nuclear,4294.000,Elexon BMRS FUELHH
2022-12-01T02:30:00Z,Other,218.000,Elexon BMRS FUELHH
2022-12-01T02:30:00Z,Pumped Storage,-1410.000,Elexon BMRS FUELHH
2022-12-01T02:30:00Z,Wind,2943.000,Elexon BMRS FUELHH
2022-12-01T03:00:00Z,Biomass,1772.000,Elexon BMRS FUELHH
2022-12-01T03:00:00Z,Coal,1316.000,Elexon BMRS FUELHH
2022-12-01T03:00:00Z,Gas,13333.000,Elexon BMRS FUELHH
2022-12-01T03:00:00Z,Hydro,388.000,Elexon BMRS FUELHH
2022-12-01T03:00:00Z,Imports & Exports,636.000,Elexon BMRS FUELHH
2022-12-01T03:00:00Z,Nuclear,4292.000,Elexon BMRS FUELHH
2022-12-01T03:00:00Z,Other,214.000,Elexon BMRS FUELHH
2022-12-01T03:00:00Z,Pumped Storage,-1260.000,Elexon BMRS FUELHH
2022-12-01T03:00:00Z,Wind,2813.000,Elexon BMRS FUELHH
2022-12-01T03:30:00Z,Biomass,1890.000,Elexon BMRS FUELHH
2022-12-01T03:30:00Z,Coal,1314.000,Elexon BMRS FUELHH
2022-12-01T03:30:00Z,Gas,13545.000,Elexon BMRS FUELHH
2022-12-01T03:30:00Z,Hydro,387.000,Elexon BMRS FUELHH
2022-12-01T03:30:00Z,Imports & Exports,484.000,Elexon BMRS FUELHH
2022-12-01T03:30:00Z,Nuclear,4294.000,Elexon BMRS FUELHH
2022-12-01T03:30:00Z,Other,197.000,Elexon BMRS FUELHH
