source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,BIOMASS,1544.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,CCGT,6377.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,COAL,0.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,INTEW,0.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,INTFR,1224.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,INTIFA2,628.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,INTIRL,-178.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,INTNED,0.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,INTNEM,685.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,INTNSL,1.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,NPSHYD,88.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,NUCLEAR,5458.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,OCGT,3.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
Elexon BMRS FUELINST,2021-06-01T00:00:00Z,OIL,0.000,2021-06-01T00:05:00Z,2026-06-07T23:25:56.137723Z
