source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,BIOMASS,1794.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,CCGT,10243.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,COAL,464.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,INTEW,-116.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,INTFR,1805.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,INTIFA2,882.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,INTIRL,19.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,INTNED,0.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,INTNEM,901.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,INTNSL,0.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,NPSHYD,138.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,NUCLEAR,5563.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,OCGT,0.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,OIL,0.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,OTHER,154.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,PS,-523.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Sheffield Solar PVLive,2021-02-01T00:00:00Z,SOLAR,0.000,,2026-06-07T23:21:08.767386Z
Elexon BMRS FUELINST,2021-02-01T00:00:00Z,WIND,6199.000,2021-02-01T00:05:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:05:00Z,BIOMASS,1792.000,2021-02-01T00:10:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:05:00Z,CCGT,10302.000,2021-02-01T00:10:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:05:00Z,COAL,470.000,2021-02-01T00:10:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:05:00Z,INTEW,-91.000,2021-02-01T00:10:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:05:00Z,INTFR,1805.000,2021-02-01T00:10:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:05:00Z,INTIFA2,882.000,2021-02-01T00:10:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:05:00Z,INTIRL,19.000,2021-02-01T00:10:00Z,2026-06-07T23:21:08.252485Z
Elexon BMRS FUELINST,2021-02-01T00:05:00Z,INTNED,0.000,2021-02-01T00:10:00Z,2026-06-07T23:21:08.252485Z
