source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,BIOMASS,2099.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,CCGT,8780.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,COAL,0.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,INTEW,0.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,INTFR,1607.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,INTIFA2,798.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,INTIRL,-252.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,INTNED,392.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,INTNEM,804.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,INTNSL,-1.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,NPSHYD,55.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,NUCLEAR,4773.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,OCGT,1.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,OIL,0.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
Elexon BMRS FUELINST,2021-07-01T00:00:00Z,OTHER,143.000,2021-07-01T00:05:00Z,2026-06-07T23:27:07.073296Z
