time,technology,generationMW,source
2026-04-30T23:00:00Z,Biomass,2356.000,Elexon BMRS FUELHH
2026-04-30T23:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2026-04-30T23:00:00Z,Gas,1775.000,Elexon BMRS FUELHH
2026-04-30T23:00:00Z,Hydro,246.000,Elexon BMRS FUELHH
2026-04-30T23:00:00Z,Imports & Exports,2832.000,Elexon BMRS FUELHH
2026-04-30T23:00:00Z,Nuclear,5156.000,Elexon BMRS FUELHH
2026-04-30T23:00:00Z,Other,244.000,Elexon BMRS FUELHH
2026-04-30T23:00:00Z,Pumped Storage,-206.000,Elexon BMRS FUELHH
2026-04-30T23:00:00Z,Wind,13008.000,Elexon BMRS FUELHH
2026-04-30T23:30:00Z,Biomass,2348.000,Elexon BMRS FUELHH
2026-04-30T23:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2026-04-30T23:30:00Z,Gas,1697.000,Elexon BMRS FUELHH
2026-04-30T23:30:00Z,Hydro,246.000,Elexon BMRS FUELHH
2026-04-30T23:30:00Z,Imports & Exports,2868.000,Elexon BMRS FUELHH
2026-04-30T23:30:00Z,Nuclear,5165.000,Elexon BMRS FUELHH
2026-04-30T23:30:00Z,Other,153.000,Elexon BMRS FUELHH
2026-04-30T23:30:00Z,Pumped Storage,-328.000,Elexon BMRS FUELHH
2026-04-30T23:30:00Z,Wind,12416.000,Elexon BMRS FUELHH
2026-05-01T00:00:00Z,Biomass,2359.000,Elexon BMRS FUELHH
2026-05-01T00:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2026-05-01T00:00:00Z,Gas,1779.000,Elexon BMRS FUELHH
2026-05-01T00:00:00Z,Hydro,209.000,Elexon BMRS FUELHH
2026-05-01T00:00:00Z,Imports & Exports,3126.000,Elexon BMRS FUELHH
2026-05-01T00:00:00Z,Nuclear,5156.000,Elexon BMRS FUELHH
2026-05-01T00:00:00Z,Other,219.000,Elexon BMRS FUELHH
2026-05-01T00:00:00Z,Pumped Storage,-590.000,Elexon BMRS FUELHH
2026-05-01T00:00:00Z,Wind,11917.000,Elexon BMRS FUELHH
2026-05-01T00:30:00Z,Biomass,2357.000,Elexon BMRS FUELHH
2026-05-01T00:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2026-05-01T00:30:00Z,Gas,1788.000,Elexon BMRS FUELHH
2026-05-01T00:30:00Z,Hydro,209.000,Elexon BMRS FUELHH
2026-05-01T00:30:00Z,Imports & Exports,3176.000,Elexon BMRS FUELHH
2026-05-01T00:30:00Z,Nuclear,5153.000,Elexon BMRS FUELHH
2026-05-01T00:30:00Z,Other,292.000,Elexon BMRS FUELHH
2026-05-01T00:30:00Z,Pumped Storage,-588.000,Elexon BMRS FUELHH
2026-05-01T00:30:00Z,Wind,11549.000,Elexon BMRS FUELHH
2026-05-01T01:00:00Z,Biomass,2358.000,Elexon BMRS FUELHH
2026-05-01T01:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2026-05-01T01:00:00Z,Gas,1749.000,Elexon BMRS FUELHH
2026-05-01T01:00:00Z,Hydro,191.000,Elexon BMRS FUELHH
2026-05-01T01:00:00Z,Imports & Exports,3246.000,Elexon BMRS FUELHH
2026-05-01T01:00:00Z,Nuclear,5161.000,Elexon BMRS FUELHH
2026-05-01T01:00:00Z,Other,141.000,Elexon BMRS FUELHH
2026-05-01T01:00:00Z,Pumped Storage,-530.000,Elexon BMRS FUELHH
2026-05-01T01:00:00Z,Wind,11012.000,Elexon BMRS FUELHH
2026-05-01T01:30:00Z,Biomass,2350.000,Elexon BMRS FUELHH
2026-05-01T01:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2026-05-01T01:30:00Z,Gas,1707.000,Elexon BMRS FUELHH
2026-05-01T01:30:00Z,Hydro,193.000,Elexon BMRS FUELHH
2026-05-01T01:30:00Z,Imports & Exports,3260.000,Elexon BMRS FUELHH
2026-05-01T01:30:00Z,Nuclear,5166.000,Elexon BMRS FUELHH
2026-05-01T01:30:00Z,Other,207.000,Elexon BMRS FUELHH
2026-05-01T01:30:00Z,Pumped Storage,-718.000,Elexon BMRS FUELHH
2026-05-01T01:30:00Z,Wind,10721.000,Elexon BMRS FUELHH
2026-05-01T02:00:00Z,Biomass,2354.000,Elexon BMRS FUELHH
2026-05-01T02:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2026-05-01T02:00:00Z,Gas,1712.000,Elexon BMRS FUELHH
2026-05-01T02:00:00Z,Hydro,219.000,Elexon BMRS FUELHH
2026-05-01T02:00:00Z,Imports & Exports,2708.000,Elexon BMRS FUELHH
2026-05-01T02:00:00Z,Nuclear,5165.000,Elexon BMRS FUELHH
