time,technology,generationMW,source
2018-09-30T22:30:00Z,Biomass,978.000,Elexon BMRS FUELHH
2018-09-30T22:30:00Z,Coal,1206.000,Elexon BMRS FUELHH
2018-09-30T22:30:00Z,Gas,4036.000,Elexon BMRS FUELHH
2018-09-30T22:30:00Z,Hydro,358.000,Elexon BMRS FUELHH
2018-09-30T22:30:00Z,Imports & Exports,1204.000,Elexon BMRS FUELHH
2018-09-30T22:30:00Z,Nuclear,6791.000,Elexon BMRS FUELHH
2018-09-30T22:30:00Z,Other,121.000,Elexon BMRS FUELHH
2018-09-30T22:30:00Z,Pumped Storage,-92.000,Elexon BMRS FUELHH
2018-09-30T22:30:00Z,Wind,7261.000,Elexon BMRS FUELHH
2018-09-30T23:00:00Z,Biomass,976.000,Elexon BMRS FUELHH
2018-09-30T23:00:00Z,Coal,1141.000,Elexon BMRS FUELHH
2018-09-30T23:00:00Z,Gas,3982.000,Elexon BMRS FUELHH
2018-09-30T23:00:00Z,Hydro,345.000,Elexon BMRS FUELHH
2018-09-30T23:00:00Z,Imports & Exports,822.000,Elexon BMRS FUELHH
2018-09-30T23:00:00Z,Nuclear,6789.000,Elexon BMRS FUELHH
2018-09-30T23:00:00Z,Other,121.000,Elexon BMRS FUELHH
2018-09-30T23:00:00Z,Pumped Storage,-244.000,Elexon BMRS FUELHH
2018-09-30T23:00:00Z,Wind,7023.000,Elexon BMRS FUELHH
2018-09-30T23:30:00Z,Biomass,977.000,Elexon BMRS FUELHH
2018-09-30T23:30:00Z,Coal,1111.000,Elexon BMRS FUELHH
2018-09-30T23:30:00Z,Gas,3702.000,Elexon BMRS FUELHH
2018-09-30T23:30:00Z,Hydro,338.000,Elexon BMRS FUELHH
2018-09-30T23:30:00Z,Imports & Exports,594.000,Elexon BMRS FUELHH
2018-09-30T23:30:00Z,Nuclear,6794.000,Elexon BMRS FUELHH
2018-09-30T23:30:00Z,Other,121.000,Elexon BMRS FUELHH
2018-09-30T23:30:00Z,Pumped Storage,-244.000,Elexon BMRS FUELHH
2018-09-30T23:30:00Z,Wind,7055.000,Elexon BMRS FUELHH
2018-10-01T00:00:00Z,Biomass,927.000,Elexon BMRS FUELHH
2018-10-01T00:00:00Z,Coal,1169.000,Elexon BMRS FUELHH
2018-10-01T00:00:00Z,Gas,3814.000,Elexon BMRS FUELHH
2018-10-01T00:00:00Z,Hydro,335.000,Elexon BMRS FUELHH
2018-10-01T00:00:00Z,Imports & Exports,908.000,Elexon BMRS FUELHH
2018-10-01T00:00:00Z,Nuclear,6793.000,Elexon BMRS FUELHH
2018-10-01T00:00:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T00:00:00Z,Pumped Storage,-616.000,Elexon BMRS FUELHH
2018-10-01T00:00:00Z,Wind,6946.000,Elexon BMRS FUELHH
2018-10-01T00:30:00Z,Biomass,899.000,Elexon BMRS FUELHH
2018-10-01T00:30:00Z,Coal,1217.000,Elexon BMRS FUELHH
2018-10-01T00:30:00Z,Gas,3897.000,Elexon BMRS FUELHH
2018-10-01T00:30:00Z,Hydro,341.000,Elexon BMRS FUELHH
2018-10-01T00:30:00Z,Imports & Exports,982.000,Elexon BMRS FUELHH
2018-10-01T00:30:00Z,Nuclear,6800.000,Elexon BMRS FUELHH
2018-10-01T00:30:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T00:30:00Z,Pumped Storage,-438.000,Elexon BMRS FUELHH
2018-10-01T00:30:00Z,Wind,6862.000,Elexon BMRS FUELHH
2018-10-01T01:00:00Z,Biomass,973.000,Elexon BMRS FUELHH
2018-10-01T01:00:00Z,Coal,1283.000,Elexon BMRS FUELHH
2018-10-01T01:00:00Z,Gas,3966.000,Elexon BMRS FUELHH
2018-10-01T01:00:00Z,Hydro,400.000,Elexon BMRS FUELHH
2018-10-01T01:00:00Z,Imports & Exports,828.000,Elexon BMRS FUELHH
2018-10-01T01:00:00Z,Nuclear,6806.000,Elexon BMRS FUELHH
2018-10-01T01:00:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T01:00:00Z,Pumped Storage,-404.000,Elexon BMRS FUELHH
2018-10-01T01:00:00Z,Wind,6665.000,Elexon BMRS FUELHH
2018-10-01T01:30:00Z,Biomass,984.000,Elexon BMRS FUELHH
2018-10-01T01:30:00Z,Coal,1284.000,Elexon BMRS FUELHH
2018-10-01T01:30:00Z,Gas,4227.000,Elexon BMRS FUELHH
2018-10-01T01:30:00Z,Hydro,411.000,Elexon BMRS FUELHH
2018-10-01T01:30:00Z,Imports & Exports,888.000,Elexon BMRS FUELHH
2018-10-01T01:30:00Z,Nuclear,6803.000,Elexon BMRS FUELHH
2018-10-01T01:30:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T01:30:00Z,Pumped Storage,-742.000,Elexon BMRS FUELHH
2018-10-01T01:30:00Z,Wind,6599.000,Elexon BMRS FUELHH
2018-10-01T02:00:00Z,Biomass,991.000,Elexon BMRS FUELHH
2018-10-01T02:00:00Z,Coal,1282.000,Elexon BMRS FUELHH
2018-10-01T02:00:00Z,Gas,4509.000,Elexon BMRS FUELHH
2018-10-01T02:00:00Z,Hydro,411.000,Elexon BMRS FUELHH
2018-10-01T02:00:00Z,Imports & Exports,1108.000,Elexon BMRS FUELHH
2018-10-01T02:00:00Z,Nuclear,6799.000,Elexon BMRS FUELHH
2018-10-01T02:00:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T02:00:00Z,Pumped Storage,-1382.000,Elexon BMRS FUELHH
2018-10-01T02:00:00Z,Wind,6670.000,Elexon BMRS FUELHH
2018-10-01T02:30:00Z,Biomass,1014.000,Elexon BMRS FUELHH
2018-10-01T02:30:00Z,Coal,1261.000,Elexon BMRS FUELHH
2018-10-01T02:30:00Z,Gas,4348.000,Elexon BMRS FUELHH
2018-10-01T02:30:00Z,Hydro,410.000,Elexon BMRS FUELHH
2018-10-01T02:30:00Z,Imports & Exports,1188.000,Elexon BMRS FUELHH
2018-10-01T02:30:00Z,Nuclear,6802.000,Elexon BMRS FUELHH
2018-10-01T02:30:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T02:30:00Z,Pumped Storage,-1364.000,Elexon BMRS FUELHH
2018-10-01T02:30:00Z,Wind,6688.000,Elexon BMRS FUELHH
2018-10-01T03:00:00Z,Biomass,1058.000,Elexon BMRS FUELHH
2018-10-01T03:00:00Z,Coal,1140.000,Elexon BMRS FUELHH
2018-10-01T03:00:00Z,Gas,4345.000,Elexon BMRS FUELHH
2018-10-01T03:00:00Z,Hydro,361.000,Elexon BMRS FUELHH
2018-10-01T03:00:00Z,Imports & Exports,1218.000,Elexon BMRS FUELHH
2018-10-01T03:00:00Z,Nuclear,6800.000,Elexon BMRS FUELHH
2018-10-01T03:00:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T03:00:00Z,Pumped Storage,-1350.000,Elexon BMRS FUELHH
2018-10-01T03:00:00Z,Wind,6845.000,Elexon BMRS FUELHH
2018-10-01T03:30:00Z,Biomass,1111.000,Elexon BMRS FUELHH
2018-10-01T03:30:00Z,Coal,1148.000,Elexon BMRS FUELHH
2018-10-01T03:30:00Z,Gas,4426.000,Elexon BMRS FUELHH
2018-10-01T03:30:00Z,Hydro,348.000,Elexon BMRS FUELHH
2018-10-01T03:30:00Z,Imports & Exports,1262.000,Elexon BMRS FUELHH
2018-10-01T03:30:00Z,Nuclear,6796.000,Elexon BMRS FUELHH
2018-10-01T03:30:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T03:30:00Z,Pumped Storage,-1200.000,Elexon BMRS FUELHH
2018-10-01T03:30:00Z,Wind,6797.000,Elexon BMRS FUELHH
2018-10-01T04:00:00Z,Biomass,1188.000,Elexon BMRS FUELHH
2018-10-01T04:00:00Z,Coal,1484.000,Elexon BMRS FUELHH
2018-10-01T04:00:00Z,Gas,4769.000,Elexon BMRS FUELHH
2018-10-01T04:00:00Z,Hydro,361.000,Elexon BMRS FUELHH
2018-10-01T04:00:00Z,Imports & Exports,1648.000,Elexon BMRS FUELHH
2018-10-01T04:00:00Z,Nuclear,6802.000,Elexon BMRS FUELHH
2018-10-01T04:00:00Z,Other,120.000,Elexon BMRS FUELHH
2018-10-01T04:00:00Z,Pumped Storage,-1188.000,Elexon BMRS FUELHH
2018-10-01T04:00:00Z,Wind,6558.000,Elexon BMRS FUELHH
2018-10-01T04:30:00Z,Biomass,1304.000,Elexon BMRS FUELHH
2018-10-01T04:30:00Z,Coal,1814.000,Elexon BMRS FUELHH
2018-10-01T04:30:00Z,Gas,5908.000,Elexon BMRS FUELHH
2018-10-01T04:30:00Z,Hydro,425.000,Elexon BMRS FUELHH
2018-10-01T04:30:00Z,Imports & Exports,1716.000,Elexon BMRS FUELHH
2018-10-01T04:30:00Z,Nuclear,6799.000,Elexon BMRS FUELHH
2018-10-01T04:30:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T04:30:00Z,Pumped Storage,-1276.000,Elexon BMRS FUELHH
2018-10-01T04:30:00Z,Wind,6326.000,Elexon BMRS FUELHH
2018-10-01T05:00:00Z,Biomass,1658.000,Elexon BMRS FUELHH
2018-10-01T05:00:00Z,Coal,1951.000,Elexon BMRS FUELHH
2018-10-01T05:00:00Z,Gas,6892.000,Elexon BMRS FUELHH
2018-10-01T05:00:00Z,Hydro,600.000,Elexon BMRS FUELHH
2018-10-01T05:00:00Z,Imports & Exports,2892.000,Elexon BMRS FUELHH
2018-10-01T05:00:00Z,Nuclear,6800.000,Elexon BMRS FUELHH
2018-10-01T05:00:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T05:00:00Z,Pumped Storage,-494.000,Elexon BMRS FUELHH
2018-10-01T05:00:00Z,Wind,6200.000,Elexon BMRS FUELHH
2018-10-01T05:30:00Z,Biomass,2012.000,Elexon BMRS FUELHH
2018-10-01T05:30:00Z,Coal,2030.000,Elexon BMRS FUELHH
2018-10-01T05:30:00Z,Gas,9266.000,Elexon BMRS FUELHH
2018-10-01T05:30:00Z,Hydro,625.000,Elexon BMRS FUELHH
2018-10-01T05:30:00Z,Imports & Exports,2778.000,Elexon BMRS FUELHH
2018-10-01T05:30:00Z,Nuclear,6805.000,Elexon BMRS FUELHH
2018-10-01T05:30:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T05:30:00Z,Pumped Storage,316.000,Elexon BMRS FUELHH
2018-10-01T05:30:00Z,Wind,5922.000,Elexon BMRS FUELHH
2018-10-01T06:00:00Z,Biomass,2341.000,Elexon BMRS FUELHH
2018-10-01T06:00:00Z,Coal,2054.000,Elexon BMRS FUELHH
2018-10-01T06:00:00Z,Gas,12488.000,Elexon BMRS FUELHH
2018-10-01T06:00:00Z,Hydro,790.000,Elexon BMRS FUELHH
2018-10-01T06:00:00Z,Imports & Exports,2538.000,Elexon BMRS FUELHH
2018-10-01T06:00:00Z,Nuclear,6801.000,Elexon BMRS FUELHH
2018-10-01T06:00:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T06:00:00Z,Pumped Storage,402.000,Elexon BMRS FUELHH
2018-10-01T06:00:00Z,Wind,5700.000,Elexon BMRS FUELHH
2018-10-01T06:30:00Z,Biomass,2561.000,Elexon BMRS FUELHH
2018-10-01T06:30:00Z,Coal,2098.000,Elexon BMRS FUELHH
2018-10-01T06:30:00Z,Gas,14010.000,Elexon BMRS FUELHH
2018-10-01T06:30:00Z,Hydro,864.000,Elexon BMRS FUELHH
2018-10-01T06:30:00Z,Imports & Exports,2244.000,Elexon BMRS FUELHH
2018-10-01T06:30:00Z,Nuclear,6790.000,Elexon BMRS FUELHH
2018-10-01T06:30:00Z,Other,121.000,Elexon BMRS FUELHH
2018-10-01T06:30:00Z,Pumped Storage,640.000,Elexon BMRS FUELHH
2018-10-01T06:30:00Z,Wind,5330.000,Elexon BMRS FUELHH
2018-10-01T07:00:00Z,Biomass,2591.000,Elexon BMRS FUELHH
2018-10-01T07:00:00Z,Coal,2203.000,Elexon BMRS FUELHH
2018-10-01T07:00:00Z,Gas,14495.000,Elexon BMRS FUELHH
2018-10-01T07:00:00Z,Hydro,842.000,Elexon BMRS FUELHH
2018-10-01T07:00:00Z,Imports & Exports,2266.000,Elexon BMRS FUELHH
2018-10-01T07:00:00Z,Nuclear,6672.000,Elexon BMRS FUELHH
2018-10-01T07:00:00Z,Other,132.000,Elexon BMRS FUELHH
2018-10-01T07:00:00Z,Pumped Storage,576.000,Elexon BMRS FUELHH
2018-10-01T07:00:00Z,Wind,5091.000,Elexon BMRS FUELHH
2018-10-01T07:30:00Z,Biomass,2606.000,Elexon BMRS FUELHH
2018-10-01T07:30:00Z,Coal,2215.000,Elexon BMRS FUELHH
2018-10-01T07:30:00Z,Gas,14607.000,Elexon BMRS FUELHH
2018-10-01T07:30:00Z,Hydro,768.000,Elexon BMRS FUELHH
2018-10-01T07:30:00Z,Imports & Exports,2134.000,Elexon BMRS FUELHH
2018-10-01T07:30:00Z,Nuclear,6611.000,Elexon BMRS FUELHH
2018-10-01T07:30:00Z,Other,128.000,Elexon BMRS FUELHH
2018-10-01T07:30:00Z,Pumped Storage,248.000,Elexon BMRS FUELHH
2018-10-01T07:30:00Z,Wind,4808.000,Elexon BMRS FUELHH
2018-10-01T08:00:00Z,Biomass,2797.000,Elexon BMRS FUELHH
2018-10-01T08:00:00Z,Coal,2128.000,Elexon BMRS FUELHH
