source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,BIOMASS,1869.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,CCGT,15682.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,COAL,0.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,INTELEC,-864.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,INTEW,-529.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,INTFR,-1567.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,INTIFA2,-855.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,INTIRL,-451.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,INTNED,847.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,INTNEM,109.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,INTNSL,1376.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,NPSHYD,228.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,NUCLEAR,4006.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,OCGT,6.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,OIL,0.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,OTHER,159.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,PS,-277.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Sheffield Solar PVLive,2023-03-01T00:00:00Z,SOLAR,0.000,,2026-06-09T23:46:30.891632Z
Elexon BMRS FUELINST,2023-03-01T00:00:00Z,WIND,5497.000,2023-03-01T00:05:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,BIOMASS,1871.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,CCGT,15747.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,COAL,0.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,INTELEC,-816.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,INTEW,-521.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,INTFR,-1522.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,INTIFA2,-811.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,INTIRL,-451.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,INTNED,847.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,INTNEM,119.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,INTNSL,1377.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,NPSHYD,228.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,NUCLEAR,4005.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,OCGT,5.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,OIL,0.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,OTHER,182.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,PS,-513.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:05:00Z,WIND,5509.000,2023-03-01T00:10:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,BIOMASS,1872.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,CCGT,15733.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,COAL,0.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,INTELEC,-815.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,INTEW,-496.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,INTFR,-1522.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,INTIFA2,-811.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,INTIRL,-451.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,INTNED,847.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,INTNEM,119.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,INTNSL,1376.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,NPSHYD,228.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,NUCLEAR,3996.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,OCGT,5.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,OIL,0.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,OTHER,178.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,PS,-513.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:10:00Z,WIND,5493.000,2023-03-01T00:15:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,BIOMASS,1868.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,CCGT,15705.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,COAL,0.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,INTELEC,-816.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,INTEW,-472.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,INTFR,-1523.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,INTIFA2,-811.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,INTIRL,-451.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,INTNED,847.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,INTNEM,118.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,INTNSL,1377.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,NPSHYD,228.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,NUCLEAR,4000.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,OCGT,5.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,OIL,0.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
Elexon BMRS FUELINST,2023-03-01T00:15:00Z,OTHER,157.000,2023-03-01T00:20:00Z,2026-06-09T23:46:30.497444Z
