time,technology,generationMW,source
2020-04-30T22:30:00Z,Biomass,1464.000,Elexon BMRS FUELHH
2020-04-30T22:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-04-30T22:30:00Z,Gas,6055.000,Elexon BMRS FUELHH
2020-04-30T22:30:00Z,Hydro,237.000,Elexon BMRS FUELHH
2020-04-30T22:30:00Z,Imports & Exports,3226.000,Elexon BMRS FUELHH
2020-04-30T22:30:00Z,Nuclear,5785.000,Elexon BMRS FUELHH
2020-04-30T22:30:00Z,Other,145.000,Elexon BMRS FUELHH
2020-04-30T22:30:00Z,Pumped Storage,-16.000,Elexon BMRS FUELHH
2020-04-30T22:30:00Z,Wind,5739.000,Elexon BMRS FUELHH
2020-04-30T23:00:00Z,Biomass,1448.000,Elexon BMRS FUELHH
2020-04-30T23:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-04-30T23:00:00Z,Gas,5697.000,Elexon BMRS FUELHH
2020-04-30T23:00:00Z,Hydro,182.000,Elexon BMRS FUELHH
2020-04-30T23:00:00Z,Imports & Exports,2798.000,Elexon BMRS FUELHH
2020-04-30T23:00:00Z,Nuclear,5791.000,Elexon BMRS FUELHH
2020-04-30T23:00:00Z,Other,151.000,Elexon BMRS FUELHH
2020-04-30T23:00:00Z,Pumped Storage,10.000,Elexon BMRS FUELHH
2020-04-30T23:00:00Z,Wind,5722.000,Elexon BMRS FUELHH
2020-04-30T23:30:00Z,Biomass,1461.000,Elexon BMRS FUELHH
2020-04-30T23:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-04-30T23:30:00Z,Gas,5325.000,Elexon BMRS FUELHH
2020-04-30T23:30:00Z,Hydro,181.000,Elexon BMRS FUELHH
2020-04-30T23:30:00Z,Imports & Exports,2606.000,Elexon BMRS FUELHH
2020-04-30T23:30:00Z,Nuclear,5790.000,Elexon BMRS FUELHH
2020-04-30T23:30:00Z,Other,152.000,Elexon BMRS FUELHH
2020-04-30T23:30:00Z,Pumped Storage,-6.000,Elexon BMRS FUELHH
2020-04-30T23:30:00Z,Wind,5616.000,Elexon BMRS FUELHH
2020-05-01T00:00:00Z,Biomass,1444.000,Elexon BMRS FUELHH
2020-05-01T00:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-05-01T00:00:00Z,Gas,5371.000,Elexon BMRS FUELHH
2020-05-01T00:00:00Z,Hydro,181.000,Elexon BMRS FUELHH
2020-05-01T00:00:00Z,Imports & Exports,2582.000,Elexon BMRS FUELHH
2020-05-01T00:00:00Z,Nuclear,5787.000,Elexon BMRS FUELHH
2020-05-01T00:00:00Z,Other,169.000,Elexon BMRS FUELHH
2020-05-01T00:00:00Z,Pumped Storage,56.000,Elexon BMRS FUELHH
2020-05-01T00:00:00Z,Wind,5455.000,Elexon BMRS FUELHH
2020-05-01T00:30:00Z,Biomass,1446.000,Elexon BMRS FUELHH
2020-05-01T00:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-05-01T00:30:00Z,Gas,5391.000,Elexon BMRS FUELHH
2020-05-01T00:30:00Z,Hydro,181.000,Elexon BMRS FUELHH
2020-05-01T00:30:00Z,Imports & Exports,2642.000,Elexon BMRS FUELHH
2020-05-01T00:30:00Z,Nuclear,5785.000,Elexon BMRS FUELHH
2020-05-01T00:30:00Z,Other,146.000,Elexon BMRS FUELHH
2020-05-01T00:30:00Z,Pumped Storage,-6.000,Elexon BMRS FUELHH
2020-05-01T00:30:00Z,Wind,5656.000,Elexon BMRS FUELHH
2020-05-01T01:00:00Z,Biomass,1446.000,Elexon BMRS FUELHH
2020-05-01T01:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-05-01T01:00:00Z,Gas,5239.000,Elexon BMRS FUELHH
2020-05-01T01:00:00Z,Hydro,165.000,Elexon BMRS FUELHH
2020-05-01T01:00:00Z,Imports & Exports,2638.000,Elexon BMRS FUELHH
2020-05-01T01:00:00Z,Nuclear,5786.000,Elexon BMRS FUELHH
