time,technology,generationMW,source
2020-11-30T23:30:00Z,Biomass,2978.000,Elexon BMRS FUELHH
2020-11-30T23:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-11-30T23:30:00Z,Gas,6122.000,Elexon BMRS FUELHH
2020-11-30T23:30:00Z,Hydro,615.000,Elexon BMRS FUELHH
2020-11-30T23:30:00Z,Imports & Exports,1978.000,Elexon BMRS FUELHH
2020-11-30T23:30:00Z,Nuclear,6218.000,Elexon BMRS FUELHH
2020-11-30T23:30:00Z,Other,131.000,Elexon BMRS FUELHH
2020-11-30T23:30:00Z,Pumped Storage,-298.000,Elexon BMRS FUELHH
2020-11-30T23:30:00Z,Wind,7789.000,Elexon BMRS FUELHH
2020-12-01T00:00:00Z,Biomass,2989.000,Elexon BMRS FUELHH
2020-12-01T00:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-12-01T00:00:00Z,Gas,6131.000,Elexon BMRS FUELHH
2020-12-01T00:00:00Z,Hydro,594.000,Elexon BMRS FUELHH
2020-12-01T00:00:00Z,Imports & Exports,2430.000,Elexon BMRS FUELHH
2020-12-01T00:00:00Z,Nuclear,6214.000,Elexon BMRS FUELHH
2020-12-01T00:00:00Z,Other,133.000,Elexon BMRS FUELHH
2020-12-01T00:00:00Z,Pumped Storage,-694.000,Elexon BMRS FUELHH
2020-12-01T00:00:00Z,Wind,7520.000,Elexon BMRS FUELHH
2020-12-01T00:30:00Z,Biomass,2996.000,Elexon BMRS FUELHH
2020-12-01T00:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-12-01T00:30:00Z,Gas,6606.000,Elexon BMRS FUELHH
2020-12-01T00:30:00Z,Hydro,582.000,Elexon BMRS FUELHH
2020-12-01T00:30:00Z,Imports & Exports,2554.000,Elexon BMRS FUELHH
2020-12-01T00:30:00Z,Nuclear,6221.000,Elexon BMRS FUELHH
2020-12-01T00:30:00Z,Other,136.000,Elexon BMRS FUELHH
2020-12-01T00:30:00Z,Pumped Storage,-354.000,Elexon BMRS FUELHH
2020-12-01T00:30:00Z,Wind,7155.000,Elexon BMRS FUELHH
2020-12-01T01:00:00Z,Biomass,2996.000,Elexon BMRS FUELHH
2020-12-01T01:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-12-01T01:00:00Z,Gas,6272.000,Elexon BMRS FUELHH
2020-12-01T01:00:00Z,Hydro,541.000,Elexon BMRS FUELHH
2020-12-01T01:00:00Z,Imports & Exports,2706.000,Elexon BMRS FUELHH
2020-12-01T01:00:00Z,Nuclear,6302.000,Elexon BMRS FUELHH
2020-12-01T01:00:00Z,Other,132.000,Elexon BMRS FUELHH
2020-12-01T01:00:00Z,Pumped Storage,-298.000,Elexon BMRS FUELHH
2020-12-01T01:00:00Z,Wind,7098.000,Elexon BMRS FUELHH
2020-12-01T01:30:00Z,Biomass,2999.000,Elexon BMRS FUELHH
2020-12-01T01:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-12-01T01:30:00Z,Gas,5831.000,Elexon BMRS FUELHH
2020-12-01T01:30:00Z,Hydro,543.000,Elexon BMRS FUELHH
2020-12-01T01:30:00Z,Imports & Exports,2728.000,Elexon BMRS FUELHH
2020-12-01T01:30:00Z,Nuclear,6332.000,Elexon BMRS FUELHH
2020-12-01T01:30:00Z,Other,131.000,Elexon BMRS FUELHH
2020-12-01T01:30:00Z,Pumped Storage,-414.000,Elexon BMRS FUELHH
2020-12-01T01:30:00Z,Wind,7117.000,Elexon BMRS FUELHH
2020-12-01T02:00:00Z,Biomass,3002.000,Elexon BMRS FUELHH
2020-12-01T02:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-12-01T02:00:00Z,Gas,5772.000,Elexon BMRS FUELHH
2020-12-01T02:00:00Z,Hydro,525.000,Elexon BMRS FUELHH
2020-12-01T02:00:00Z,Imports & Exports,2804.000,Elexon BMRS FUELHH
2020-12-01T02:00:00Z,Nuclear,6334.000,Elexon BMRS FUELHH
2020-12-01T02:00:00Z,Other,131.000,Elexon BMRS FUELHH
2020-12-01T02:00:00Z,Pumped Storage,-724.000,Elexon BMRS FUELHH
2020-12-01T02:00:00Z,Wind,6959.000,Elexon BMRS FUELHH
2020-12-01T02:30:00Z,Biomass,3010.000,Elexon BMRS FUELHH
2020-12-01T02:30:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-12-01T02:30:00Z,Gas,5713.000,Elexon BMRS FUELHH
2020-12-01T02:30:00Z,Hydro,526.000,Elexon BMRS FUELHH
2020-12-01T02:30:00Z,Imports & Exports,2834.000,Elexon BMRS FUELHH
2020-12-01T02:30:00Z,Nuclear,6324.000,Elexon BMRS FUELHH
2020-12-01T02:30:00Z,Other,136.000,Elexon BMRS FUELHH
2020-12-01T02:30:00Z,Pumped Storage,-898.000,Elexon BMRS FUELHH
2020-12-01T02:30:00Z,Wind,6731.000,Elexon BMRS FUELHH
2020-12-01T03:00:00Z,Biomass,3007.000,Elexon BMRS FUELHH
2020-12-01T03:00:00Z,Coal,0.000,Elexon BMRS FUELHH
2020-12-01T03:00:00Z,Gas,5724.000,Elexon BMRS FUELHH
2020-12-01T03:00:00Z,Hydro,511.000,Elexon BMRS FUELHH
2020-12-01T03:00:00Z,Imports & Exports,2720.000,Elexon BMRS FUELHH
2020-12-01T03:00:00Z,Nuclear,6324.000,Elexon BMRS FUELHH
2020-12-01T03:00:00Z,Other,134.000,Elexon BMRS FUELHH
2020-12-01T03:00:00Z,Pumped Storage,-808.000,Elexon BMRS FUELHH
2020-12-01T03:00:00Z,Wind,6577.000,Elexon BMRS FUELHH
